CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
08261375060,1241182449,895,L15,2025-01-16
+912870831727,1232812067,720,L12,2024-09-19
00139904902,1241182449,422,L13,2022-07-10
+915348740164,+911280598262,651,L14,2025-11-02
1241182449,08261375060,410,L12,2023-07-17
+912870831727,1746120047,379,L16,2024-12-23
+914345581223,05562588153,885,L15,2025-10-17
1241182449,05137098593,470,L14,2024-01-25
+919912419049,+911280598262,848,L14,2024-08-08
+911280598262,2546291486,217,L13,2025-04-15
1241182449,5220472779,153,L16,2022-09-24
1241182449,04688623924,248,L14,2025-04-20
1241182449,01823374989,134,L16,2024-05-12
+913662994680,+911280598262,464,L16,2024-01-12
+911280598262,08261375060,100,L12,2024-06-03
+911280598262,05271774490,36,L16,2022-07-07
9367632016,05137098593,240,L16,2024-10-21
+913662994680,1241182449,337,L16,2022-12-18
06889373467,+911280598262,457,L14,2025-07-17
9367632016,+913690034324,91,L16,2023-09-27
04688623924,+917743487347,261,L15,2022-04-17
1241182449,2327193745,158,L16,2025-01-28
+911280598262,08261375060,516,L16,2025-05-07
1241182449,01604817549,252,L14,2022-10-22
1241182449,5220472779,49,L15,2025-07-25
1829922995,+914345581223,627,L15,2025-10-20
+915348740164,+911280598262,802,L14,2025-08-14
+918053100330,8895798687,80,L13,2024-07-14
5396218518,+911280598262,412,L16,2024-09-07
02316658760,5220472779,331,L15,2023-12-09
+912870831727,+917154516808,580,L14,2022-08-06
1232812067,1241182449,115,L13,2024-06-01
+917743487347,5165604945,605,L13,2023-05-06
0147679764,+917743487347,568,L15,2022-11-20
1241182449,+911382675869,114,L14,2023-11-18
8516060715,1241182449,674,L13,2024-01-07
+911280598262,04369957773,319,L15,2022-11-24
+919912419049,8895798687,161,L16,2024-07-20
+911280598262,1746120047,522,L16,2023-02-19
08877190659,02316658760,681,L13,2024-12-03
5220472779,02316658760,479,L16,2022-04-29
1241182449,1746120047,603,L15,2025-04-01
+911280598262,06889373467,228,L15,2024-11-01
02545991022,1241182449,549,L15,2025-02-03
1241182449,05137098593,286,L14,2025-01-02
1241182449,+917581814124,695,L13,2024-05-31
1241182449,2327193745,152,L15,2025-12-30
1820377889,+914345581223,710,L16,2022-06-10
+912870831727,+918053100330,464,L16,2025-02-14
02316658760,03755646417,287,L14,2024-05-12
1241182449,08247710932,866,L15,2025-06-24
8895798687,00139904902,716,L15,2023-02-16
+917743487347,00139904902,263,L13,2025-09-10
1241182449,03634957885,527,L16,2024-11-28
05512567468,1241182449,112,L15,2023-08-29
1241182449,08742967175,116,L13,2025-10-18
06238692221,1241182449,224,L14,2023-02-26
8895798687,3597820715,426,L14,2022-05-02
5220472779,9367632016,891,L13,2022-09-29
+916690967054,00139904902,258,L15,2025-10-16
00139904902,1241182449,797,L15,2022-07-10
+912870831727,08536153051,812,L12,2023-12-05
1241182449,+918156149784,841,L15,2022-09-04
+917743487347,8805929622,776,L13,2022-09-30
+911280598262,+911382675869,629,L13,2025-08-24
+914345581223,7214895134,752,L14,2024-02-26
+914228421020,1241182449,225,L12,2022-03-23
08414384249,1241182449,678,L14,2024-02-10
02160733754,8895798687,844,L12,2024-03-18
+911775891783,+911280598262,683,L13,2022-09-25
+916690967054,+913690034324,369,L16,2024-03-22
1241182449,08261375060,232,L13,2022-09-25
7439533942,+916690967054,633,L16,2025-06-22
+911280598262,6999386774,145,L13,2024-05-08
2327193745,+912870831727,739,L14,2022-12-30
+911280598262,+916690967054,726,L12,2022-10-18
03755646417,+911280598262,871,L14,2022-03-10
1241182449,08557444313,112,L14,2022-06-01
+919912419049,+911280598262,401,L15,2024-12-06
+916690967054,08414384249,464,L13,2022-12-21
+916690967054,03950240268,781,L12,2022-07-25
06232858842,+912870831727,182,L12,2025-05-16
+914228421020,1241182449,683,L16,2024-02-06
1241182449,07752047116,784,L16,2022-12-12
08742967175,1241182449,692,L12,2022-07-02
+912870831727,6966416052,869,L12,2022-11-23
+911280598262,02545991022,17,L16,2025-12-13
+916690967054,08261375060,632,L12,2022-04-22
1241182449,05512567468,653,L16,2023-08-21
+914345581223,+913690034324,743,L12,2024-04-18
0010943969,8895798687,515,L16,2022-01-09
0927557192,+912870831727,732,L13,2025-08-24
+916690967054,+911280598262,808,L13,2023-08-28
1241182449,+915454948083,640,L13,2024-06-26
+911382675869,+912870831727,603,L12,2023-06-07
1241182449,+911280598262,691,L13,2025-07-13
+911280598262,+917581814124,269,L15,2024-04-14
+917743487347,06038597703,821,L14,2025-01-22
0784473647,02316658760,698,L14,2025-08-19
0010943969,1241182449,900,L13,2025-02-10
7214895134,1241182449,615,L16,2024-03-18
1241182449,7769453147,231,L15,2025-12-29
02545991022,+916690967054,406,L16,2023-04-03
+915546659051,+914345581223,168,L16,2023-01-02
1241182449,09808932460,455,L13,2022-12-06
7769453147,9367632016,611,L13,2022-11-26
+911280598262,06038597703,140,L12,2022-08-11
+913036541458,8895798687,493,L12,2023-04-22
1241182449,08147700541,12,L16,2025-03-29
04369957773,1241182449,675,L14,2023-02-25
3552312432,+911280598262,97,L14,2025-01-30
+911280598262,6120183667,230,L13,2025-10-18
1241182449,08261375060,259,L12,2023-08-12
1241182449,7214895134,893,L16,2025-10-23
+912870831727,08261375060,34,L14,2022-03-13
1047095214,1241182449,508,L14,2024-09-04
1241182449,06238692221,304,L13,2025-05-07
+918053100330,+911280598262,144,L12,2023-08-17
1241182449,03259532787,293,L13,2023-07-06
1241182449,2327193745,435,L15,2023-10-01
8805929622,+911280598262,486,L13,2023-01-07
+911280598262,6120183667,723,L12,2025-01-03
05512567468,8895798687,45,L15,2024-09-20
+911280598262,+916562729806,307,L16,2023-06-24
+917154516808,1241182449,658,L15,2024-11-02
1241182449,+915841687849,224,L12,2023-10-07
+912870831727,+914505331586,590,L16,2022-04-11
02316658760,+910524278680,842,L13,2023-04-24
1241182449,+918156149784,118,L15,2023-09-17
08144739473,1241182449,258,L14,2024-12-20
07752047116,+911280598262,268,L12,2024-03-03
08261375060,02316658760,35,L15,2023-10-15
8895798687,00576627028,466,L13,2022-02-21
04369957773,+912870831727,212,L16,2022-01-08
2546291486,1241182449,514,L16,2024-10-18
9856984789,1241182449,565,L16,2023-07-24
+916690967054,02545991022,42,L12,2022-10-25
8895798687,+918156149784,286,L16,2023-11-06
8805929622,02316658760,897,L16,2022-07-21
0147679764,+912870831727,746,L15,2022-03-16
1241182449,+915546659051,659,L14,2023-03-06
1241182449,+914936899809,531,L13,2022-07-29
7769453147,+911280598262,632,L16,2023-11-25
5944064090,+912870831727,487,L12,2025-10-15
+912870831727,+917581814124,720,L12,2024-08-17
06232858842,+911280598262,120,L15,2023-12-21
+911382675869,+911280598262,314,L15,2024-12-27
+911280598262,00345054156,59,L16,2022-01-02
6120183667,02316658760,503,L15,2025-09-09
04701687339,8895798687,145,L15,2025-08-08
00139904902,1241182449,13,L12,2022-05-20
08536153051,+912870831727,677,L16,2025-08-19
+915348740164,+911280598262,750,L15,2023-05-29
1241182449,07451712368,673,L12,2025-08-04
+915348740164,1241182449,612,L15,2023-05-04
06232858842,1241182449,638,L13,2022-04-04
+918156149784,+912870831727,181,L12,2025-07-19
03755646417,+911280598262,285,L15,2022-10-17
1241182449,08144739473,728,L16,2025-08-27
05512567468,1241182449,246,L12,2023-01-29
0515319520,+911280598262,604,L12,2024-09-19
0515319520,02316658760,629,L13,2024-07-20
06038597703,+917743487347,742,L14,2023-02-02
+911280598262,+917743487347,877,L15,2024-08-11
08414384249,+912870831727,307,L12,2023-05-05
1241182449,0147679764,170,L15,2025-12-11
+917743487347,08742967175,557,L15,2022-08-21
5148465648,+916690967054,159,L16,2023-02-23
1829922995,1241182449,431,L16,2025-10-29
9740344713,+911280598262,897,L16,2023-04-21
+916690967054,6499091334,175,L13,2025-06-20
+913662994680,1241182449,637,L15,2023-03-28
1241182449,05137098593,461,L12,2025-10-18
+916690967054,08536153051,383,L14,2024-03-01
1241182449,05512567468,320,L16,2024-07-01
1241182449,03634957885,600,L13,2022-04-30
+913662994680,+912870831727,22,L14,2024-09-09
02316658760,08147700541,289,L14,2025-04-02
07451712368,+911280598262,844,L12,2025-03-30
1241182449,6966416052,224,L15,2024-10-29
02316658760,04846773782,609,L13,2022-07-28
+911280598262,04701687339,351,L16,2023-02-15
+916690967054,1047095214,130,L15,2023-05-29
1241182449,2546291486,445,L15,2022-09-01
07451712368,8895798687,737,L15,2024-03-07
08742967175,1241182449,338,L15,2022-03-18
1241182449,1047095214,27,L15,2023-10-11
+917154516808,+916690967054,159,L14,2025-11-04
+912499471746,+911280598262,421,L12,2024-01-15
04688623924,8895798687,415,L14,2023-02-14
+911043289861,8895798687,182,L16,2025-11-08
8895798687,00139904902,714,L13,2024-03-25
1241182449,07451712368,395,L15,2023-09-12
0147679764,+912870831727,577,L16,2022-03-26
+910524278680,+916690967054,240,L12,2023-01-11
8880670654,1241182449,702,L12,2025-10-25
1241182449,2327193745,402,L14,2024-04-04
+912870831727,02545991022,857,L16,2024-01-23
+916690967054,9367632016,312,L16,2023-05-25
6937923747,1241182449,409,L12,2022-08-27
+914505331586,8895798687,200,L12,2022-08-18
1241182449,03755646417,161,L15,2025-12-09
+919912419049,+911280598262,24,L16,2024-05-14
00139904902,+911280598262,668,L15,2024-05-04
+918156149784,1241182449,299,L15,2023-01-29
+912870831727,09361832421,733,L15,2024-03-10
+915348740164,+911280598262,445,L16,2022-08-22
04688623924,+917743487347,444,L15,2024-04-26
9367632016,+913690034324,137,L16,2025-12-13
+914345581223,03950240268,54,L14,2023-09-17
1746120047,+911280598262,50,L15,2024-05-05
+912870831727,+917743487347,656,L15,2024-08-01
02545991022,+916690967054,750,L12,2023-10-29
03755646417,1241182449,545,L15,2023-10-12
06156545271,1241182449,14,L13,2025-10-09
+919912419049,1241182449,292,L14,2025-10-25
9367632016,+911280598262,270,L13,2025-03-13
+911280598262,0147679764,577,L14,2022-04-17
0847007661,+911280598262,813,L16,2023-02-01
+911280598262,00139904902,451,L14,2024-11-16
+911280598262,+915348740164,122,L14,2022-10-19
03755646417,1241182449,868,L12,2023-06-21
1241182449,0147679764,393,L12,2025-09-03
03410369711,+911280598262,152,L13,2022-09-25
