CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
08261375060,1241182449,895,L15,2025-01-16
+919868000257,5964016582,477,L13,2022-08-29
5220472779,01902294131,813,L14,2024-04-29
6966416052,08261375060,598,L15,2025-09-13
5220472779,7439533942,500,L14,2023-12-08
9121655852,04688623924,672,L15,2022-11-08
+911043289861,6474367136,543,L12,2024-07-24
6120183667,08536153051,877,L16,2025-10-13
04688623924,09361832421,388,L13,2024-06-01
08536153051,+918053100330,398,L12,2024-09-16
1241182449,08261375060,410,L12,2023-07-17
08147700541,08261375060,298,L16,2023-04-17
04688623924,+919912419049,199,L14,2025-06-25
6120183667,07652775841,666,L14,2022-03-22
04688623924,+915348740164,378,L12,2022-09-27
04479627570,00139904902,430,L13,2022-12-26
5964016582,08261375060,268,L14,2024-09-13
05562588153,04688623924,379,L15,2022-07-04
+914228421020,+917581814124,385,L13,2022-08-10
08261375060,5165604945,291,L14,2022-03-09
04688623924,7769453147,133,L13,2025-03-02
+917581814124,+919912419049,797,L16,2022-10-30
1241182449,5220472779,153,L16,2022-09-24
1241182449,04688623924,248,L14,2025-04-20
6966416052,6169284511,679,L14,2024-12-03
03030548687,00139904902,156,L13,2022-05-15
+911280598262,08261375060,100,L12,2024-06-03
08867533963,+911043289861,773,L12,2024-05-16
08261375060,04688623924,78,L12,2024-03-24
08536153051,01657262849,608,L16,2024-03-31
+914505331586,5220472779,768,L13,2023-11-27
7516136968,+917581814124,839,L13,2022-10-30
04688623924,+911775891783,365,L12,2024-11-05
+914505331586,5220472779,880,L16,2022-07-04
1047095214,+917581814124,672,L14,2023-01-21
+917581814124,08261375060,736,L16,2022-06-22
04688623924,6120183667,72,L12,2023-11-07
5220472779,08742967175,601,L13,2025-09-21
06038597703,04688623924,837,L16,2022-09-19
08536153051,08501429401,794,L16,2025-01-10
+917581814124,03755646417,453,L15,2022-03-31
3597820715,04688623924,244,L13,2024-12-29
00139904902,+917581814124,485,L14,2023-02-02
04688623924,+917743487347,261,L15,2022-04-17
+911043289861,1746120047,110,L16,2025-12-27
08536153051,6499091334,786,L14,2022-11-25
08261375060,6120183667,815,L13,2022-10-27
+911280598262,08261375060,516,L16,2025-05-07
1241182449,5220472779,49,L15,2025-07-25
5220472779,08742967175,132,L15,2024-01-24
8880670654,05271774490,400,L13,2023-11-26
5654310278,01604817549,825,L15,2022-06-19
01604817549,5964016582,125,L14,2023-06-21
03030548687,7439533942,94,L14,2025-10-28
0515319520,08536153051,733,L13,2025-12-24
04688623924,01604817549,129,L13,2023-02-16
+917154516808,04688623924,569,L16,2022-09-23
5396218518,+911280598262,412,L16,2024-09-07
04479627570,+910524278680,132,L13,2024-11-27
08742967175,5654310278,47,L12,2022-02-28
8880670654,1746120047,662,L15,2023-09-11
7769453147,04688623924,420,L15,2023-09-02
02316658760,5220472779,331,L15,2023-12-09
+917996507527,5220472779,168,L16,2023-11-02
1047095214,03410369711,514,L12,2022-02-17
09808932460,7516136968,787,L14,2024-04-05
+913690034324,04688623924,536,L13,2024-07-24
08742967175,08261375060,550,L16,2024-09-30
08877190659,+917581814124,382,L12,2023-11-10
+917581814124,01657262849,591,L12,2025-12-05
5220472779,3552312432,68,L13,2025-12-16
4422583132,04688623924,285,L12,2023-08-13
5654310278,02545991022,770,L13,2024-09-08
+910524278680,07652775841,236,L13,2025-07-30
02545991022,09808932460,492,L13,2024-09-04
6169284511,+914505331586,592,L16,2023-04-21
2127799799,08536153051,43,L15,2022-12-25
09808932460,03755646417,42,L15,2024-03-24
08536153051,1047095214,202,L14,2022-08-19
3552312432,04688623924,586,L13,2025-10-13
03755646417,08536153051,420,L16,2024-05-25
06232858842,+917058957829,11,L15,2023-06-19
+918156149784,5654310278,725,L12,2023-09-29
03030548687,7439533942,61,L13,2024-07-17
+917581814124,08147700541,597,L12,2022-05-30
05137098593,+917581814124,258,L14,2024-08-01
+917581814124,+917459615865,789,L13,2022-02-02
0147679764,5220472779,255,L15,2022-04-01
5220472779,02316658760,479,L16,2022-04-29
08536153051,2322602563,746,L12,2023-01-26
6169284511,00139904902,20,L13,2023-03-10
04688623924,8516060715,784,L13,2023-10-18
08261375060,07451712368,675,L14,2025-11-03
03634957885,+917581814124,745,L15,2025-08-07
05137098593,08261375060,81,L12,2025-09-30
1241182449,+917581814124,695,L13,2024-05-31
03030548687,+911382675869,38,L14,2023-01-03
08261375060,06038597703,558,L15,2023-11-11
08261375060,08742967175,792,L16,2025-06-11
04688623924,1047095214,238,L16,2023-12-30
04688623924,08742967175,347,L16,2024-05-31
+917581814124,08247710932,121,L13,2025-02-28
04688623924,08261375060,75,L15,2024-04-17
+913690034324,04688623924,80,L16,2024-07-08
1746120047,04688623924,373,L16,2025-12-07
+911775891783,5964016582,116,L14,2023-05-24
3597820715,+917581814124,69,L12,2025-03-28
04688623924,05137098593,379,L13,2023-10-30
08536153051,+919832731585,891,L12,2024-01-06
5220472779,+914505331586,891,L13,2022-08-29
04688623924,+911382675869,550,L16,2023-07-30
5220472779,9367632016,891,L13,2022-09-29
01343524082,08261375060,350,L16,2025-01-25
+912870831727,08536153051,812,L12,2023-12-05
+913200379176,5220472779,456,L12,2024-07-23
6120183667,04688623924,817,L15,2023-05-06
06038597703,08261375060,435,L16,2024-01-19
7769453147,5654310278,123,L16,2024-07-17
+910524278680,5220472779,255,L15,2022-04-05
04688623924,+913690034324,676,L13,2024-05-08
08261375060,2617964053,127,L12,2024-10-25
03755646417,04688623924,52,L12,2024-04-01
03410369711,5220472779,797,L14,2023-09-29
9740344713,08536153051,825,L14,2024-03-15
08536153051,+914505331586,831,L14,2025-11-06
08261375060,+918156149784,46,L14,2023-03-17
1829922995,08536153051,574,L13,2025-01-31
1241182449,08261375060,232,L13,2022-09-25
+917581814124,+917154516808,650,L12,2025-08-13
2322602563,08536153051,833,L12,2023-11-11
+917581814124,08247710932,35,L15,2024-02-23
6120183667,04688623924,260,L16,2025-07-15
04688623924,9121655852,805,L14,2025-12-31
+917581814124,1047095214,371,L13,2025-04-11
05137098593,04688623924,759,L13,2022-04-25
5964016582,+915348740164,722,L16,2023-12-22
08536153051,5220472779,79,L15,2024-02-05
05512567468,04688623924,742,L12,2022-01-03
09808932460,05512567468,389,L15,2022-07-27
04688623924,+911713900532,781,L13,2025-11-08
08261375060,+911382675869,159,L12,2025-11-27
03259532787,+917581814124,134,L15,2022-03-29
