CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
08261375060,1241182449,895,L15,2025-01-16
00139904902,1241182449,422,L13,2022-07-10
+915348740164,+911280598262,651,L14,2025-11-02
0147679764,9016272046,457,L16,2023-12-09
1241182449,08261375060,410,L12,2023-07-17
+914345581223,05562588153,885,L15,2025-10-17
1241182449,05137098593,470,L14,2024-01-25
+919912419049,+911280598262,848,L14,2024-08-08
+911280598262,2546291486,217,L13,2025-04-15
1241182449,5220472779,153,L16,2022-09-24
1241182449,04688623924,248,L14,2025-04-20
1241182449,01823374989,134,L16,2024-05-12
+913662994680,+911280598262,464,L16,2024-01-12
+911724005045,00608835615,734,L12,2024-06-27
01183673657,+913036541458,723,L16,2022-08-23
+911280598262,08261375060,100,L12,2024-06-03
01604817549,+916562729806,498,L12,2023-04-05
+911280598262,05271774490,36,L16,2022-07-07
+913662994680,1241182449,337,L16,2022-12-18
08501429401,+913678377701,182,L13,2025-05-18
06889373467,+911280598262,457,L14,2025-07-17
08536153051,08501429401,794,L16,2025-01-10
0847007661,+916562729806,190,L16,2025-11-19
04688623924,+917743487347,261,L15,2022-04-17
1241182449,2327193745,158,L16,2025-01-28
+911280598262,08261375060,516,L16,2025-05-07
1241182449,01604817549,252,L14,2022-10-22
1241182449,5220472779,49,L15,2025-07-25
09361832421,08501429401,340,L14,2025-09-15
1829922995,+914345581223,627,L15,2025-10-20
+915348740164,+911280598262,802,L14,2025-08-14
+918053100330,8895798687,80,L13,2024-07-14
5396218518,+911280598262,412,L16,2024-09-07
01778528922,+916562729806,679,L16,2025-07-02
02316658760,5220472779,331,L15,2023-12-09
02160733754,9740344713,398,L15,2025-06-14
1232812067,1241182449,115,L13,2024-06-01
+917743487347,5165604945,605,L13,2023-05-06
0147679764,+917743487347,568,L15,2022-11-20
1241182449,+911382675869,114,L14,2023-11-18
8516060715,1241182449,674,L13,2024-01-07
+911280598262,04369957773,319,L15,2022-11-24
+919912419049,8895798687,161,L16,2024-07-20
+911280598262,1746120047,522,L16,2023-02-19
+916562729806,+918053100330,747,L12,2022-08-20
2327193745,08501429401,39,L16,2024-07-03
08877190659,02316658760,681,L13,2024-12-03
5220472779,02316658760,479,L16,2022-04-29
1241182449,1746120047,603,L15,2025-04-01
+911280598262,06889373467,228,L15,2024-11-01
02545991022,1241182449,549,L15,2025-02-03
1241182449,05137098593,286,L14,2025-01-02
1241182449,+917581814124,695,L13,2024-05-31
6556981693,02160733754,157,L13,2023-05-09
1241182449,2327193745,152,L15,2025-12-30
1820377889,+914345581223,710,L16,2022-06-10
+914505331586,+916562729806,733,L13,2025-07-22
01604817549,08501429401,96,L16,2023-12-26
02316658760,03755646417,287,L14,2024-05-12
1241182449,08247710932,866,L15,2025-06-24
8895798687,00139904902,716,L15,2023-02-16
+917743487347,00139904902,263,L13,2025-09-10
1241182449,03634957885,527,L16,2024-11-28
05512567468,1241182449,112,L15,2023-08-29
05512567468,+913036541458,744,L15,2025-11-27
1241182449,08742967175,116,L13,2025-10-18
06238692221,1241182449,224,L14,2023-02-26
8895798687,3597820715,426,L14,2022-05-02
+916690967054,00139904902,258,L15,2025-10-16
00139904902,1241182449,797,L15,2022-07-10
9016272046,4422583132,285,L14,2022-07-11
1241182449,+918156149784,841,L15,2022-09-04
+916453521818,08501429401,325,L14,2024-01-23
+917743487347,8805929622,776,L13,2022-09-30
+911280598262,+911382675869,629,L13,2025-08-24
+914345581223,7214895134,752,L14,2024-02-26
+914228421020,1241182449,225,L12,2022-03-23
05137098593,+916562729806,90,L12,2023-09-27
03755646417,9016272046,796,L16,2022-07-30
08414384249,1241182449,678,L14,2024-02-10
6556981693,05137098593,248,L15,2024-05-09
02160733754,8895798687,844,L12,2024-03-18
+911775891783,+911280598262,683,L13,2022-09-25
+916690967054,+913690034324,369,L16,2024-03-22
02160733754,08501429401,817,L12,2022-10-14
1241182449,08261375060,232,L13,2022-09-25
7439533942,+916690967054,633,L16,2025-06-22
+911280598262,6999386774,145,L13,2024-05-08
03259532787,+913036541458,677,L14,2023-05-09
+911280598262,+916690967054,726,L12,2022-10-18
6556981693,07451712368,344,L13,2022-06-09
