CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
00139904902,1241182449,422,L13,2022-07-10
1047095214,00139904902,198,L13,2025-11-29
00139904902,1047095214,835,L15,2024-02-20
+911043289861,6474367136,543,L12,2024-07-24
06038597703,00139904902,740,L16,2024-09-26
5944064090,+918156149784,34,L14,2022-04-05
04479627570,00139904902,430,L13,2022-12-26
08147700541,08742967175,122,L12,2024-08-17
2327193745,5944064090,246,L12,2024-01-13
08086131712,+918053100330,130,L12,2024-07-20
03030548687,00139904902,156,L13,2022-05-15
08742967175,1047095214,430,L14,2022-07-14
+910524278680,08247710932,618,L12,2022-04-23
00748217594,1047095214,84,L16,2023-10-04
08742967175,03755646417,527,L12,2025-07-20
00139904902,1047095214,63,L14,2024-01-26
5220472779,08742967175,601,L13,2025-09-21
+912970213556,00139904902,676,L15,2025-12-01
+915348740164,08742967175,789,L13,2025-06-19
00139904902,+917581814124,485,L14,2023-02-02
00576627028,08086131712,387,L15,2023-04-28
3552312432,08742967175,50,L16,2023-12-23
08742967175,6120183667,855,L15,2025-11-03
5220472779,08742967175,132,L15,2024-01-24
00139904902,9856984789,441,L15,2022-12-08
00139904902,03755646417,731,L14,2023-04-07
08742967175,5654310278,47,L12,2022-02-28
6474367136,06232858842,213,L16,2023-11-28
08742967175,08261375060,550,L16,2024-09-30
+918053100330,6474367136,433,L15,2022-11-07
08742967175,04846773782,102,L13,2023-01-14
0147679764,00139904902,27,L14,2024-03-21
7809134316,+918156149784,559,L12,2022-05-04
6474367136,1746120047,777,L13,2022-04-26
6169284511,00139904902,20,L13,2023-03-10
00139904902,6499091334,482,L14,2024-12-28
00139904902,05512567468,514,L12,2024-08-12
6120183667,08742967175,883,L16,2022-07-15
08261375060,08742967175,792,L16,2025-06-11
08086131712,8805929622,35,L14,2025-07-22
2127799799,00139904902,114,L12,2022-07-07
01778528922,5944064090,784,L12,2023-07-07
1241182449,08247710932,866,L15,2025-06-24
04688623924,08742967175,347,L16,2024-05-31
8895798687,00139904902,716,L15,2023-02-16
00139904902,05562588153,331,L15,2023-08-20
+917581814124,08247710932,121,L13,2025-02-28
+917743487347,00139904902,263,L13,2025-09-10
06232858842,04846773782,523,L15,2025-11-17
05562588153,08742967175,820,L12,2024-05-31
00139904902,1047095214,216,L15,2024-12-03
00139904902,08877190659,834,L12,2025-12-26
1241182449,08742967175,116,L13,2025-10-18
05562588153,00139904902,402,L15,2025-06-05
00139904902,03755646417,715,L16,2022-10-17
+919912419049,7809134316,758,L13,2025-08-31
05137098593,00139904902,725,L14,2023-08-23
+916690967054,00139904902,258,L15,2025-10-16
00139904902,1241182449,797,L15,2022-07-10
08086131712,01473210469,849,L15,2023-03-10
08086131712,00139904902,721,L15,2023-04-25
6474367136,8516060715,648,L15,2022-11-07
5165604945,5944064090,227,L12,2022-06-27
+910276773592,00139904902,148,L14,2023-05-23
08414384249,08086131712,298,L16,2025-07-11
5281685054,7809134316,416,L16,2022-06-18
00139904902,+914228421020,786,L12,2025-08-23
00139904902,00748217594,871,L12,2023-05-04
06156545271,00139904902,764,L13,2025-09-09
00139904902,5171870262,742,L14,2023-10-18
+911382675869,00139904902,642,L15,2023-05-12
00139904902,00084271094,81,L13,2023-02-20
1047095214,00139904902,128,L14,2025-01-02
+917581814124,08247710932,35,L15,2024-02-23
00139904902,00084271094,31,L16,2023-10-16
+914228421020,08742967175,335,L13,2022-10-07
+916453521818,00748217594,659,L14,2024-09-24
05512567468,00139904902,656,L14,2022-07-01
08247710932,1746120047,507,L12,2022-11-11
+914505331586,08742967175,559,L16,2024-04-27
06038597703,08086131712,338,L16,2023-07-20
8880670654,08742967175,248,L15,2022-04-11
00139904902,08536153051,883,L12,2025-11-26
5944064090,5964016582,421,L16,2024-09-19
00139904902,01604817549,143,L16,2024-12-09
7809134316,+917154516808,362,L14,2024-07-29
+919912419049,00139904902,538,L15,2025-07-01
06232858842,08742967175,288,L14,2025-08-04
03982146584,00139904902,148,L15,2022-02-22
+919868000257,08742967175,588,L13,2024-07-26
00139904902,+913690034324,802,L15,2022-06-15
08742967175,+915841687849,325,L12,2025-07-23
00139904902,08501429401,520,L14,2025-04-20
08742967175,00345054156,372,L13,2023-01-21
08742967175,1241182449,692,L12,2022-07-02
04688623924,00139904902,761,L12,2022-08-26
08742967175,08527722170,641,L12,2023-07-04
+917154516808,08742967175,121,L15,2024-03-31
08742967175,01902294131,524,L16,2023-04-02
5944064090,2617964053,95,L15,2024-10-17
00139904902,02456506098,768,L12,2025-08-31
08742967175,5281685054,619,L14,2024-08-26
01183673657,00139904902,398,L16,2024-05-07
08742967175,+913690034324,163,L13,2022-03-23
5220472779,7809134316,111,L16,2023-02-26
08742967175,02545991022,715,L13,2025-04-11
00576627028,08742967175,121,L15,2024-09-13
8805929622,08086131712,146,L12,2025-09-12
2327193745,04846773782,351,L16,2025-02-01
6474367136,2327193745,677,L14,2024-11-27
+915454948083,5944064090,391,L15,2025-02-27
08086131712,1998679807,355,L16,2022-06-05
+917154516808,00139904902,593,L15,2023-07-17
08742967175,03755646417,439,L15,2023-03-08
05137098593,00139904902,503,L14,2023-09-07
08086131712,+918156149784,66,L14,2023-03-18
2327193745,08086131712,102,L15,2022-05-11
00139904902,+917996507527,295,L13,2024-06-26
5220472779,00139904902,492,L16,2024-08-14
00748217594,+917996507527,737,L15,2025-08-15
07451712368,00139904902,160,L16,2022-04-12
+914228421020,08247710932,253,L12,2022-01-19
+918156149784,08742967175,782,L12,2025-07-04
04688623924,6474367136,202,L15,2022-02-13
+911161528098,00139904902,661,L12,2023-10-22
+919868000257,00139904902,385,L15,2024-04-24
08261375060,00139904902,251,L16,2025-02-27
08086131712,+914505331586,518,L13,2024-06-08
1047095214,08742967175,762,L13,2025-01-06
08742967175,08247710932,165,L14,2022-02-07
08742967175,1746120047,216,L13,2025-08-29
+910276773592,00139904902,768,L14,2025-07-28
08247710932,+911467866912,590,L16,2025-05-01
6474367136,5396218518,797,L15,2023-08-09
00139904902,7516136968,461,L13,2023-08-15
01604817549,00139904902,11,L14,2022-08-22
08742967175,6966416052,635,L13,2022-03-01
6966416052,00139904902,553,L13,2022-02-08
07351585064,08742967175,819,L12,2023-12-26
00139904902,5148465648,808,L13,2022-03-18
5964016582,5944064090,30,L16,2024-09-15
+916562729806,08742967175,500,L14,2024-12-08
5944064090,+912870831727,487,L12,2025-10-15
5165604945,00139904902,842,L16,2023-02-10
04846773782,00576627028,640,L16,2023-05-15
+910524278680,08742967175,802,L15,2022-01-23
00139904902,1241182449,13,L12,2022-05-20
6474367136,07451712368,210,L15,2025-06-03
04846773782,6120183667,667,L14,2022-07-05
00139904902,04701687339,594,L13,2025-01-22
00139904902,05562588153,223,L16,2022-04-04
00139904902,+911713900532,610,L16,2022-11-02
+917743487347,08742967175,557,L15,2022-08-21
07451712368,7809134316,60,L14,2022-05-10
6474367136,+917154516808,215,L12,2025-02-25
05512567468,00139904902,627,L13,2025-08-06
04701687339,08247710932,507,L16,2023-10-13
00139904902,03410369711,143,L13,2024-01-02
00139904902,+917154516808,841,L16,2024-06-24
+918156149784,00139904902,219,L12,2022-09-24
7809134316,2546291486,119,L12,2022-06-09
08086131712,01604817549,697,L12,2022-06-24
02316658760,04846773782,609,L13,2022-07-28
00139904902,+914936899809,783,L16,2022-06-06
08742967175,1241182449,338,L15,2022-03-18
02545991022,7809134316,532,L14,2024-05-12
+911382675869,00139904902,105,L12,2024-09-27
+918053100330,04846773782,644,L15,2024-11-21
08086131712,08261375060,867,L13,2022-10-15
08144739473,08742967175,437,L13,2022-07-25
00139904902,+914505331586,166,L16,2023-05-27
+917154516808,08247710932,391,L13,2025-03-14
8895798687,00139904902,714,L13,2024-03-25
07451712368,08742967175,484,L12,2022-09-28
00139904902,05137098593,150,L12,2023-06-18
00139904902,00047974801,516,L14,2023-07-30
01604817549,00748217594,173,L15,2023-10-09
