CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
+914228421020,+917581814124,385,L13,2022-08-10
06038597703,0847007661,306,L16,2024-07-18
01183673657,+913036541458,723,L16,2022-08-23
+914228421020,+911382675869,342,L12,2025-10-04
01473210469,07115921249,365,L16,2022-08-01
+911467866912,0847007661,58,L13,2022-11-15
01183673657,07451712368,68,L12,2024-07-11
0847007661,+916562729806,190,L16,2025-11-19
+914505331586,9856984789,847,L16,2023-01-05
00139904902,9856984789,441,L15,2022-12-08
01183673657,01604817549,340,L14,2025-06-09
0847007661,01823374989,676,L16,2025-03-30
2322602563,07115921249,337,L12,2024-02-28
+914228421020,05512567468,870,L16,2024-07-26
06038597703,0847007661,593,L15,2024-02-25
2327193745,01183673657,198,L14,2024-03-13
+914228421020,1241182449,225,L12,2022-03-23
00139904902,+914228421020,786,L12,2025-08-23
7383473597,+914228421020,164,L13,2022-08-05
+914228421020,08742967175,335,L13,2022-10-07
9856984789,0927557192,631,L16,2023-03-29
+914228421020,7383473597,120,L13,2024-04-28
+914228421020,1241182449,683,L16,2024-02-06
+917154516808,+914228421020,479,L15,2022-08-30
7516136968,0847007661,350,L13,2024-06-07
+914936899809,+918156149784,433,L16,2022-08-03
01183673657,00139904902,398,L16,2024-05-07
9856984789,8880670654,529,L16,2023-09-05
1746120047,9856984789,799,L14,2023-02-01
+912172715518,0847007661,797,L16,2025-07-04
1820377889,+914228421020,722,L14,2022-05-29
01183673657,6999386774,453,L15,2024-02-21
9016272046,9856984789,841,L13,2022-08-31
08261375060,01183673657,186,L16,2024-09-01
07115921249,03410369711,549,L12,2024-10-27
+913690034324,01183673657,409,L15,2023-07-10
03755646417,07115921249,651,L16,2025-07-26
+914228421020,08247710932,253,L12,2022-01-19
5220472779,07115921249,886,L13,2025-02-09
05137098593,07115921249,365,L16,2023-10-08
02456506098,0847007661,535,L14,2022-10-04
0847007661,08877190659,753,L15,2025-03-26
+914936899809,+919868000257,716,L12,2025-12-02
+911161528098,0847007661,241,L12,2025-11-08
9856984789,1241182449,565,L16,2023-07-24
1241182449,+914936899809,531,L13,2022-07-29
+918156149784,0847007661,844,L14,2024-02-16
+914936899809,1047095214,439,L15,2025-02-04
05271774490,9856984789,610,L15,2022-11-06
+914936899809,04688623924,714,L13,2022-05-15
01183673657,01778528922,687,L15,2024-01-10
08261375060,07115921249,152,L14,2023-03-02
00139904902,+914936899809,783,L16,2022-06-06
+913678377701,9856984789,420,L12,2023-05-04
+919832731585,07115921249,157,L14,2022-07-02
05512567468,+914228421020,792,L12,2024-10-28
+914228421020,1047095214,691,L16,2024-07-10
04369957773,+914936899809,666,L15,2023-12-12
+918053100330,01183673657,108,L15,2024-05-01
9856984789,+914499727875,128,L16,2024-01-27
0586518506,0847007661,247,L16,2024-10-06
07115921249,08261375060,394,L13,2023-12-21
+914228421020,01604817549,51,L16,2022-11-27
0147679764,9856984789,184,L16,2022-05-14
0847007661,+911280598262,813,L16,2023-02-01
1047095214,9856984789,303,L12,2024-01-26
07115921249,08742967175,597,L14,2025-03-05
+918053100330,01183673657,146,L14,2025-01-17
08877190659,+914228421020,586,L13,2022-03-07
08261375060,9856984789,32,L13,2023-01-18
5944064090,07115921249,54,L13,2024-02-12
08877190659,07115921249,109,L16,2025-12-30
0784473647,07115921249,651,L15,2025-11-27
+917154516808,01183673657,78,L13,2023-11-14
07115921249,00139904902,710,L14,2022-09-10
9856984789,2327193745,372,L13,2023-07-23
1241182449,9856984789,84,L12,2023-07-08
6999386774,01183673657,446,L14,2023-01-14
7214895134,+914228421020,675,L13,2023-01-26
07115921249,+918156149784,137,L12,2023-08-17
0847007661,+915546659051,321,L16,2023-01-20
+914228421020,08536153051,302,L13,2022-11-27
04688623924,0847007661,84,L16,2025-09-29
0847007661,1746120047,395,L15,2023-08-07
7298259526,07115921249,10,L16,2022-11-21
0847007661,03755646417,451,L14,2025-10-22
0847007661,+917581814124,584,L14,2024-09-13
2546291486,01183673657,865,L13,2022-03-02
00139904902,9856984789,255,L13,2023-08-22
01183673657,06232858842,130,L12,2025-09-06
07115921249,05512567468,84,L15,2024-11-04
02545991022,01183673657,464,L13,2024-05-07
01183673657,04688623924,354,L12,2023-10-05
07115921249,+915348740164,557,L13,2025-01-06
7769453147,+914228421020,898,L13,2023-03-27
9856984789,+918156149784,34,L14,2023-08-19
+918156149784,07115921249,897,L14,2022-01-12
01183673657,+915348740164,286,L15,2025-08-07
07652775841,+914228421020,380,L12,2024-11-23
9856984789,06232858842,415,L12,2023-09-07
0847007661,05137098593,360,L16,2024-09-27
9856984789,04688623924,466,L14,2024-10-25
07115921249,04701687339,330,L13,2022-07-18
+917459615865,0847007661,559,L15,2024-03-07
+912870831727,01183673657,875,L12,2022-09-10
07115921249,+916453521818,28,L16,2023-10-28
+913690034324,01183673657,551,L15,2022-02-18
+911382675869,0847007661,784,L13,2022-10-14
+914228421020,07451712368,540,L15,2024-02-06
+919912419049,+914228421020,600,L15,2024-09-04
6999386774,01183673657,389,L12,2022-05-02
+915348740164,9856984789,869,L13,2022-03-22
+914936899809,+915348740164,31,L12,2023-11-11
+914228421020,+919912419049,449,L14,2025-09-25
01183673657,+911382675869,626,L15,2024-11-28
+918053100330,+914936899809,191,L13,2025-01-01
07115921249,4024455022,409,L15,2022-03-27
0847007661,+915348740164,520,L13,2023-01-23
08536153051,9856984789,299,L13,2025-02-14
+912172715518,+914228421020,191,L12,2024-07-05
9856984789,04688623924,21,L16,2025-06-27
+914228421020,+910524278680,366,L15,2024-04-19
01183673657,05137098593,848,L13,2025-08-15
0010943969,07115921249,128,L12,2023-08-29
9856984789,6120183667,529,L13,2024-04-10
+915841687849,9856984789,174,L15,2024-10-03
+917154516808,07115921249,472,L16,2024-08-25
1241182449,07115921249,356,L14,2024-03-05
+914228421020,+918156149784,507,L15,2022-12-23
+914228421020,1241182449,835,L14,2022-10-08
06038597703,01183673657,892,L13,2023-04-06
07115921249,5171870262,580,L13,2022-06-23
01183673657,0927557192,880,L16,2024-08-20
07115921249,1047095214,29,L16,2025-11-06
07115921249,+917581814124,871,L15,2022-03-16
03755646417,01183673657,48,L15,2022-05-18
05512567468,01183673657,740,L14,2024-04-09
07115921249,05512567468,529,L15,2025-02-03
+914228421020,5396218518,781,L15,2024-09-25
01657262849,+914936899809,683,L14,2022-05-16
0586518506,01183673657,289,L13,2023-02-19
+912172715518,9856984789,877,L14,2022-07-25
+913678377701,01183673657,6,L15,2022-08-23
1241182449,+914228421020,128,L16,2023-07-29
07115921249,07351585064,493,L15,2023-08-12
+914228421020,5396218518,130,L13,2024-03-19
+917581814124,0847007661,747,L12,2024-04-30
9856984789,+917581814124,896,L16,2024-12-13
01183673657,07451712368,80,L15,2023-05-07
01183673657,+910524278680,382,L16,2025-03-02
01183673657,00139904902,683,L14,2025-05-18
+914228421020,03410369711,79,L13,2023-04-30
+914228421020,7298259526,507,L15,2022-10-23
02545991022,+914228421020,660,L13,2023-09-13
01183673657,08147700541,96,L12,2022-08-26
0847007661,9367632016,716,L15,2025-04-09
+914228421020,05137098593,855,L15,2022-10-11
9856984789,1998679807,109,L15,2024-04-21
0147679764,0847007661,601,L12,2025-03-10
2617964053,0847007661,803,L15,2025-04-12
9856984789,+911280598262,27,L12,2025-06-30
08261375060,+914936899809,408,L15,2025-07-07
+919912419049,0847007661,775,L15,2025-02-11
9856984789,2327193745,726,L12,2025-02-05
01657262849,0847007661,155,L15,2025-01-04
+914936899809,03755646417,626,L12,2024-07-29
+912499471746,9856984789,807,L12,2022-06-02
08742967175,+914228421020,465,L14,2022-04-20
+914499727875,+914936899809,244,L14,2023-10-08
1241182449,0847007661,6,L12,2024-06-30
+913690034324,0847007661,853,L15,2024-06-20
0147679764,01183673657,198,L16,2023-04-06
+914228421020,08527722170,821,L14,2023-07-04
+912172715518,0847007661,519,L12,2024-02-22
+911724005045,01183673657,237,L12,2025-03-20
+918053100330,+914936899809,364,L13,2025-12-23
+918053100330,01183673657,811,L16,2022-09-05
+914936899809,6120183667,103,L12,2022-10-06
2327193745,9856984789,650,L14,2024-02-22
9016272046,+914228421020,365,L14,2022-02-18
+917459615865,01183673657,493,L16,2023-03-24
05137098593,0847007661,199,L16,2023-11-09
07115921249,05512567468,606,L16,2025-06-22
0847007661,6966416052,227,L13,2023-08-30
9367632016,01183673657,424,L15,2022-08-28
1746120047,0847007661,319,L15,2025-11-05
