CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
+914505331586,+915454948083,123,L16,2024-04-07
+912870831727,1232812067,720,L12,2024-09-19
+915348740164,6120183667,823,L13,2023-05-06
05562588153,+913200379176,609,L12,2023-11-11
+915348740164,+911280598262,651,L14,2025-11-02
0147679764,9016272046,457,L16,2023-12-09
04688623924,+915348740164,378,L12,2022-09-27
+912870831727,1746120047,379,L16,2024-12-23
+914345581223,05562588153,885,L15,2025-10-17
+919912419049,+911280598262,848,L14,2024-08-08
+911280598262,2546291486,217,L13,2025-04-15
+913662994680,+911280598262,464,L16,2024-01-12
+911724005045,00608835615,734,L12,2024-06-27
01183673657,+913036541458,723,L16,2022-08-23
+911280598262,08261375060,100,L12,2024-06-03
01604817549,+916562729806,498,L12,2023-04-05
+915348740164,07752047116,785,L14,2023-09-25
+911280598262,05271774490,36,L16,2022-07-07
1820377889,+910524278680,88,L15,2023-07-12
+910524278680,08247710932,618,L12,2022-04-23
9367632016,05137098593,240,L16,2024-10-21
+914505331586,5220472779,768,L13,2023-11-27
08501429401,+913678377701,182,L13,2025-05-18
06889373467,+911280598262,457,L14,2025-07-17
+914505331586,5220472779,880,L16,2022-07-04
6120183667,+915348740164,729,L15,2024-06-15
9367632016,+913690034324,91,L16,2023-09-27
2322602563,0147679764,525,L12,2024-01-12
08536153051,08501429401,794,L16,2025-01-10
+915348740164,08742967175,789,L13,2025-06-19
0847007661,+916562729806,190,L16,2025-11-19
04688623924,+917743487347,261,L15,2022-04-17
+915348740164,+912970213556,488,L13,2025-11-26
7214895134,0586518506,659,L15,2025-06-29
+911280598262,08261375060,516,L16,2025-05-07
+910524278680,+918053100330,47,L14,2023-10-09
+915348740164,6120183667,297,L12,2024-01-02
+914505331586,9856984789,847,L16,2023-01-05
09361832421,08501429401,340,L14,2025-09-15
05512567468,+910524278680,895,L16,2023-12-24
1829922995,+914345581223,627,L15,2025-10-20
+915348740164,+911280598262,802,L14,2025-08-14
+918053100330,8895798687,80,L13,2024-07-14
5396218518,+911280598262,412,L16,2024-09-07
07351585064,+913200379176,329,L12,2025-08-08
04479627570,+910524278680,132,L13,2024-11-27
5165604945,2322602563,661,L16,2022-12-12
01778528922,+916562729806,679,L16,2025-07-02
+910524278680,6120183667,595,L13,2023-06-27
02316658760,5220472779,331,L15,2023-12-09
+912870831727,+917154516808,580,L14,2022-08-06
01657262849,7214895134,465,L13,2023-05-23
02160733754,9740344713,398,L15,2025-06-14
05512567468,+910524278680,511,L15,2025-05-08
+919912419049,+910524278680,496,L16,2022-12-16
+917743487347,5165604945,605,L13,2023-05-06
+910524278680,07652775841,236,L13,2025-07-30
+910524278680,00576627028,739,L12,2024-08-25
0147679764,+917743487347,568,L15,2022-11-20
6169284511,+914505331586,592,L16,2023-04-21
+911280598262,04369957773,319,L15,2022-11-24
+919912419049,8895798687,161,L16,2024-07-20
+911280598262,1746120047,522,L16,2023-02-19
+914505331586,+910276773592,900,L13,2025-01-09
+916562729806,+918053100330,747,L12,2022-08-20
2327193745,08501429401,39,L16,2024-07-03
08877190659,02316658760,681,L13,2024-12-03
5220472779,02316658760,479,L16,2022-04-29
08536153051,2322602563,746,L12,2023-01-26
+911280598262,06889373467,228,L15,2024-11-01
6556981693,02160733754,157,L13,2023-05-09
+914505331586,0784473647,475,L13,2025-03-03
2322602563,06038597703,570,L12,2024-09-01
06232858842,+910524278680,81,L14,2025-11-02
1820377889,+914345581223,710,L16,2022-06-10
+914505331586,+919832731585,822,L12,2023-05-20
+914505331586,+916562729806,733,L13,2025-07-22
+912870831727,+918053100330,464,L16,2025-02-14
01604817549,08501429401,96,L16,2023-12-26
2322602563,07115921249,337,L12,2024-02-28
02316658760,03755646417,287,L14,2024-05-12
06232858842,+914505331586,262,L15,2023-05-21
8895798687,00139904902,716,L15,2023-02-16
+917743487347,00139904902,263,L13,2025-09-10
0927557192,+914505331586,856,L14,2022-10-18
05512567468,+913036541458,744,L15,2025-11-27
+915348740164,5165604945,207,L16,2024-07-09
06232858842,+914505331586,36,L14,2023-03-28
+915348740164,+919912419049,300,L15,2022-12-11
5220472779,+914505331586,891,L13,2022-08-29
8895798687,3597820715,426,L14,2022-05-02
5220472779,9367632016,891,L13,2022-09-29
+916690967054,00139904902,258,L15,2025-10-16
+917154516808,+914505331586,818,L15,2022-07-10
+912870831727,08536153051,812,L12,2023-12-05
+910524278680,4024455022,861,L12,2024-07-30
+913200379176,5220472779,456,L12,2024-07-23
9016272046,4422583132,285,L14,2022-07-11
+914505331586,+911775891783,536,L15,2025-10-24
+916453521818,08501429401,325,L14,2024-01-23
+917743487347,8805929622,776,L13,2022-09-30
+911280598262,+911382675869,629,L13,2025-08-24
+914345581223,7214895134,752,L14,2024-02-26
05137098593,+916562729806,90,L12,2023-09-27
+913573322141,+915348740164,831,L14,2024-05-29
03755646417,9016272046,796,L16,2022-07-30
+910524278680,5220472779,255,L15,2022-04-05
+914505331586,1047095214,382,L14,2023-02-15
6556981693,05137098593,248,L15,2024-05-09
2322602563,0927557192,870,L15,2024-11-30
02160733754,8895798687,844,L12,2024-03-18
+911775891783,+911280598262,683,L13,2022-09-25
08536153051,+914505331586,831,L14,2025-11-06
+916690967054,+913690034324,369,L16,2024-03-22
+910524278680,08877190659,844,L12,2022-12-23
02160733754,08501429401,817,L12,2022-10-14
2322602563,08536153051,833,L12,2023-11-11
+910524278680,1047095214,177,L15,2025-03-21
7439533942,+916690967054,633,L16,2025-06-22
+911280598262,6999386774,145,L13,2024-05-08
03259532787,+913036541458,677,L14,2023-05-09
5964016582,+915348740164,722,L16,2023-12-22
03755646417,+915348740164,62,L16,2023-04-22
2327193745,+912870831727,739,L14,2022-12-30
+911280598262,+916690967054,726,L12,2022-10-18
6556981693,07451712368,344,L13,2022-06-09
03755646417,+911280598262,871,L14,2022-03-10
06232858842,02160733754,216,L14,2022-12-16
+914505331586,08742967175,559,L16,2024-04-27
+919912419049,+911280598262,401,L15,2024-12-06
06232858842,+914505331586,879,L16,2022-03-13
+916690967054,08414384249,464,L13,2022-12-21
+914505331586,0147679764,211,L13,2025-07-08
+916690967054,03950240268,781,L12,2022-07-25
+911382675869,08501429401,297,L14,2025-01-01
06156545271,+915348740164,287,L13,2024-04-05
+915348740164,+918053100330,857,L12,2023-02-16
06232858842,+912870831727,182,L12,2025-05-16
+910524278680,6120183667,599,L12,2025-06-25
06038597703,+915348740164,209,L12,2024-02-04
00139904902,08501429401,520,L14,2025-04-20
07451712368,7214895134,733,L12,2025-08-25
+910524278680,7298259526,682,L12,2022-08-10
+910524278680,+913662994680,459,L12,2024-02-18
09361832421,+915348740164,513,L15,2023-03-02
+914505331586,8516060715,267,L13,2025-08-12
+913036541458,03755646417,45,L14,2023-08-19
+912870831727,6966416052,869,L12,2022-11-23
+911280598262,02545991022,17,L16,2025-12-13
+916690967054,08261375060,632,L12,2022-04-22
6120183667,9016272046,874,L15,2024-08-19
5220472779,+914505331586,508,L13,2023-10-19
08501429401,00576627028,575,L12,2025-01-29
+914345581223,+913690034324,743,L12,2024-04-18
+915546659051,+910524278680,653,L16,2025-10-08
7214895134,0515319520,473,L16,2025-09-10
0010943969,8895798687,515,L16,2022-01-09
0927557192,+912870831727,732,L13,2025-08-24
+916690967054,+911280598262,808,L13,2023-08-28
1820377889,+915348740164,838,L12,2024-07-15
+918156149784,+910524278680,395,L15,2024-03-04
+911382675869,+912870831727,603,L12,2023-06-07
1241182449,+911280598262,691,L13,2025-07-13
1998679807,+916562729806,475,L12,2023-11-11
+914505331586,+910524278680,818,L16,2023-05-31
+911280598262,+917581814124,269,L15,2024-04-14
08144739473,6556981693,810,L14,2025-11-05
+917581814124,+915348740164,165,L13,2024-12-28
+917743487347,06038597703,821,L14,2025-01-22
0784473647,02316658760,698,L14,2025-08-19
7214895134,1241182449,615,L16,2024-03-18
1746120047,+914505331586,220,L13,2023-12-06
00608835615,6120183667,88,L13,2023-07-29
02545991022,+916690967054,406,L16,2023-04-03
+914505331586,+917154516808,15,L13,2025-09-19
+915546659051,+914345581223,168,L16,2023-01-02
+915348740164,01864492519,242,L14,2022-05-09
+917154516808,+910524278680,216,L14,2024-11-26
08501429401,01473210469,653,L14,2023-07-15
+914505331586,6120183667,221,L13,2022-11-04
9016272046,9856984789,841,L13,2022-08-31
7769453147,9367632016,611,L13,2022-11-26
6120183667,+915348740164,591,L12,2022-10-28
+911280598262,06038597703,140,L12,2022-08-11
2322602563,02545991022,622,L12,2025-01-09
+913036541458,8895798687,493,L12,2023-04-22
+914499727875,6556981693,441,L16,2025-08-27
+914505331586,01823374989,384,L16,2022-06-13
+915348740164,06038597703,415,L16,2025-06-11
04701687339,+914505331586,287,L14,2024-03-29
3552312432,+911280598262,97,L14,2025-01-30
+911280598262,6120183667,230,L13,2025-10-18
9016272046,6556981693,85,L15,2025-10-16
06038597703,08501429401,375,L14,2025-06-08
1241182449,7214895134,893,L16,2025-10-23
1746120047,+915348740164,411,L12,2024-12-09
6556981693,+919832731585,91,L15,2025-09-03
+912870831727,08261375060,34,L14,2022-03-13
+918053100330,+911280598262,144,L12,2023-08-17
+914505331586,3597820715,154,L14,2022-04-25
8805929622,+911280598262,486,L13,2023-01-07
2127799799,+915348740164,476,L16,2022-07-12
+917058957829,9016272046,750,L16,2022-03-28
+917154516808,+910524278680,687,L12,2023-03-23
+917154516808,+914505331586,166,L12,2024-10-20
+911280598262,6120183667,723,L12,2025-01-03
+913200379176,+919912419049,576,L14,2025-08-13
05512567468,8895798687,45,L15,2024-09-20
+911280598262,+916562729806,307,L16,2023-06-24
02160733754,02545991022,49,L13,2022-09-23
+915348740164,6120183667,402,L15,2025-09-09
+914505331586,2327193745,536,L12,2022-07-18
00576627028,6556981693,658,L14,2025-03-26
+915348740164,05512567468,146,L14,2023-06-27
2327193745,+914505331586,337,L13,2024-09-15
+914505331586,+910524278680,794,L14,2023-11-16
+910524278680,05137098593,331,L16,2025-01-10
06889373467,07451712368,231,L12,2022-11-10
+912870831727,+914505331586,590,L16,2022-04-11
08086131712,+914505331586,518,L13,2024-06-08
+914505331586,0147679764,438,L14,2024-01-19
02316658760,+910524278680,842,L13,2023-04-24
+918156149784,9016272046,750,L12,2022-06-25
04701687339,+913036541458,328,L16,2024-09-19
07752047116,+911280598262,268,L12,2024-03-03
08261375060,02316658760,35,L15,2023-10-15
06889373467,+918053100330,139,L12,2023-01-14
00608835615,1047095214,48,L16,2023-05-19
8895798687,00576627028,466,L13,2022-02-21
2322602563,+913690034324,654,L12,2024-01-14
04369957773,+912870831727,212,L16,2022-01-08
+916690967054,02545991022,42,L12,2022-10-25
+910524278680,5171870262,187,L14,2022-11-27
2322602563,08877190659,382,L12,2024-02-16
8895798687,+918156149784,286,L16,2023-11-06
00608835615,7516136968,649,L12,2024-12-19
08144739473,+910524278680,538,L16,2023-09-06
+916562729806,08742967175,500,L14,2024-12-08
8805929622,02316658760,897,L16,2022-07-21
0147679764,+912870831727,746,L15,2022-03-16
1047095214,+910524278680,538,L14,2025-09-11
7769453147,+911280598262,632,L16,2023-11-25
5944064090,+912870831727,487,L12,2025-10-15
6556981693,+910524278680,441,L13,2024-03-13
+914505331586,5654310278,787,L16,2024-08-11
+912870831727,+917581814124,720,L12,2024-08-17
06232858842,+911280598262,120,L15,2023-12-21
+911382675869,+911280598262,314,L15,2024-12-27
9016272046,06232858842,72,L13,2023-11-29
+911280598262,00345054156,59,L16,2022-01-02
6120183667,02316658760,503,L15,2025-09-09
04701687339,8895798687,145,L15,2025-08-08
+914505331586,1047095214,764,L12,2025-09-21
+910524278680,08742967175,802,L15,2022-01-23
+915348740164,5654310278,772,L16,2023-09-15
+910524278680,+919868000257,833,L12,2025-07-02
1232812067,+914505331586,522,L14,2022-06-07
+919832731585,+910524278680,613,L13,2025-09-06
08536153051,+912870831727,677,L16,2025-08-19
+915348740164,+911280598262,750,L15,2023-05-29
+915348740164,1241182449,612,L15,2023-05-04
+918156149784,+912870831727,181,L12,2025-07-19
03755646417,+911280598262,285,L15,2022-10-17
08144739473,+915348740164,107,L16,2025-07-18
