CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
07451712368,3183933529,242,L14,2024-08-02
1047095214,+919832731585,579,L16,2023-11-03
06038597703,0847007661,306,L16,2024-07-18
01473210469,07115921249,365,L16,2022-08-01
+911467866912,0847007661,58,L13,2022-11-15
0847007661,+916562729806,190,L16,2025-11-19
00047974801,3183933529,820,L12,2025-11-10
0847007661,01823374989,676,L16,2025-03-30
6120183667,+919832731585,866,L13,2024-02-18
+917154516808,+919832731585,687,L15,2025-06-16
+919832731585,+915454948083,367,L15,2023-07-02
+914505331586,+919832731585,822,L12,2023-05-20
2322602563,07115921249,337,L12,2024-02-28
03950240268,0147679764,325,L13,2022-08-30
06038597703,0847007661,593,L15,2024-02-25
08536153051,+919832731585,891,L12,2024-01-06
3183933529,03634957885,837,L12,2022-06-03
+919912419049,03950240268,184,L14,2024-02-14
+916690967054,03950240268,781,L12,2022-07-25
+919832731585,0147679764,416,L15,2022-03-21
3552312432,3183933529,590,L14,2023-01-24
7516136968,0847007661,350,L13,2024-06-07
5171870262,03950240268,826,L15,2025-03-11
+912172715518,0847007661,797,L16,2025-07-04
03755646417,+919832731585,263,L12,2023-02-02
+919832731585,00345054156,330,L15,2024-09-22
06232858842,03950240268,667,L12,2024-04-21
07115921249,03410369711,549,L12,2024-10-27
03950240268,05271774490,784,L16,2025-11-27
6556981693,+919832731585,91,L15,2025-09-03
03755646417,07115921249,651,L16,2025-07-26
6120183667,+919832731585,283,L16,2025-12-05
5220472779,07115921249,886,L13,2025-02-09
05137098593,07115921249,365,L16,2023-10-08
02456506098,0847007661,535,L14,2022-10-04
0847007661,08877190659,753,L15,2025-03-26
+911161528098,0847007661,241,L12,2025-11-08
03950240268,06232858842,424,L12,2024-06-23
5220472779,+919832731585,377,L13,2024-03-13
+918156149784,0847007661,844,L14,2024-02-16
+919868000257,3183933529,631,L15,2024-11-11
+919832731585,+910524278680,613,L13,2025-09-06
+917154516808,+919832731585,379,L13,2024-01-21
3183933529,+919912419049,790,L13,2023-07-24
08261375060,07115921249,152,L14,2023-03-02
+917154516808,03950240268,455,L12,2025-10-11
+919832731585,05512567468,296,L12,2023-10-19
+917581814124,3183933529,788,L14,2025-07-04
+919832731585,07115921249,157,L14,2022-07-02
3183933529,6120183667,92,L15,2022-01-22
3183933529,03259532787,543,L13,2025-03-14
08247710932,03950240268,113,L13,2023-10-25
00139904902,3183933529,847,L15,2024-01-10
+914345581223,03950240268,54,L14,2023-09-17
03950240268,07451712368,28,L15,2023-11-28
0586518506,0847007661,247,L16,2024-10-06
07115921249,08261375060,394,L13,2023-12-21
8805929622,+919832731585,787,L15,2022-07-15
01604817549,03950240268,115,L12,2022-07-30
0847007661,+911280598262,813,L16,2023-02-01
07115921249,08742967175,597,L14,2025-03-05
3183933529,6120183667,814,L12,2025-04-10
3183933529,1047095214,641,L15,2023-11-20
03755646417,+919832731585,447,L15,2024-07-26
5944064090,07115921249,54,L13,2024-02-12
08877190659,07115921249,109,L16,2025-12-30
0784473647,07115921249,651,L15,2025-11-27
00139904902,03950240268,199,L15,2024-03-05
02545991022,03950240268,114,L12,2024-03-20
07115921249,00139904902,710,L14,2022-09-10
3183933529,+914505331586,113,L16,2022-09-25
07115921249,+918156149784,137,L12,2023-08-17
0847007661,+915546659051,321,L16,2023-01-20
04688623924,0847007661,84,L16,2025-09-29
0847007661,1746120047,395,L15,2023-08-07
+919832731585,1746120047,85,L15,2025-03-17
7298259526,07115921249,10,L16,2022-11-21
3183933529,06232858842,258,L12,2024-08-25
0847007661,03755646417,451,L14,2025-10-22
0847007661,+917581814124,584,L14,2024-09-13
5220472779,+919832731585,447,L12,2022-10-27
+919832731585,03982146584,51,L13,2022-03-02
05512567468,+919832731585,577,L12,2022-10-10
3183933529,+917058957829,274,L12,2025-08-30
03950240268,+919912419049,770,L16,2025-01-03
07115921249,05512567468,84,L15,2024-11-04
07115921249,+915348740164,557,L13,2025-01-06
06038597703,3183933529,658,L15,2023-12-16
+918156149784,07115921249,897,L14,2022-01-12
06038597703,03950240268,39,L12,2023-10-23
0847007661,05137098593,360,L16,2024-09-27
07115921249,04701687339,330,L13,2022-07-18
+917459615865,0847007661,559,L15,2024-03-07
+919832731585,+917743487347,639,L12,2024-10-27
07115921249,+916453521818,28,L16,2023-10-28
+911382675869,0847007661,784,L13,2022-10-14
08536153051,3183933529,156,L12,2025-04-11
+913036541458,03950240268,617,L14,2024-09-24
+911382675869,3183933529,886,L15,2022-08-17
03950240268,2617964053,580,L15,2022-06-30
3183933529,5281685054,550,L13,2024-07-26
03950240268,+913200379176,184,L16,2024-11-03
07115921249,4024455022,409,L15,2022-03-27
0847007661,+915348740164,520,L13,2023-01-23
5220472779,+919832731585,164,L15,2025-04-08
0010943969,07115921249,128,L12,2023-08-29
3183933529,1241182449,723,L16,2022-06-15
+917154516808,07115921249,472,L16,2024-08-25
1241182449,07115921249,356,L14,2024-03-05
5220472779,3183933529,510,L15,2023-04-14
07115921249,5171870262,580,L13,2022-06-23
3183933529,01902294131,586,L13,2024-05-11
1241182449,3183933529,785,L13,2023-03-27
07115921249,1047095214,29,L16,2025-11-06
07115921249,+917581814124,871,L15,2022-03-16
07115921249,05512567468,529,L15,2025-02-03
03950240268,1998679807,712,L16,2022-09-20
+919832731585,+915348740164,748,L14,2023-02-23
07115921249,07351585064,493,L15,2023-08-12
+911382675869,+919832731585,810,L16,2022-02-04
+917581814124,0847007661,747,L12,2024-04-30
03950240268,05512567468,697,L15,2022-10-28
04688623924,03950240268,741,L15,2025-07-27
06038597703,+919832731585,707,L16,2024-07-24
03982146584,03950240268,894,L13,2025-11-23
3183933529,01343524082,43,L14,2022-06-26
+919832731585,+915348740164,144,L16,2023-12-04
0847007661,9367632016,716,L15,2025-04-09
03950240268,+919270653794,361,L14,2024-02-01
03950240268,02545991022,132,L12,2023-06-01
0147679764,0847007661,601,L12,2025-03-10
2617964053,0847007661,803,L15,2025-04-12
01343524082,03950240268,239,L12,2026-01-01
+919832731585,5964016582,720,L15,2025-04-06
+919912419049,0847007661,775,L15,2025-02-11
03950240268,02456506098,497,L15,2025-12-27
01657262849,0847007661,155,L15,2025-01-04
7439533942,03950240268,229,L14,2023-05-30
+913678377701,3183933529,647,L16,2023-01-18
1241182449,0847007661,6,L12,2024-06-30
+914505331586,03950240268,325,L15,2025-03-11
01604817549,3183933529,181,L14,2024-11-08
+913690034324,0847007661,853,L15,2024-06-20
3183933529,0010943969,228,L12,2022-09-02
3183933529,+919270653794,807,L14,2023-06-06
08414384249,+919832731585,762,L15,2025-06-29
+912172715518,0847007661,519,L12,2024-02-22
6120183667,3183933529,258,L15,2022-11-19
05137098593,0847007661,199,L16,2023-11-09
07115921249,05512567468,606,L16,2025-06-22
0847007661,6966416052,227,L13,2023-08-30
03950240268,+911775891783,632,L16,2023-07-23
08867533963,03950240268,316,L15,2022-05-09
1746120047,0847007661,319,L15,2025-11-05
