CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
08877190659,+910276773592,711,L15,2023-05-28
0586518506,2617964053,593,L14,2023-08-29
1241182449,01823374989,134,L16,2024-05-12
7214895134,0586518506,659,L15,2025-06-29
6631931491,07451712368,374,L16,2025-02-08
08877190659,+917581814124,382,L12,2023-11-10
0847007661,01823374989,676,L16,2025-03-30
6631931491,1820377889,342,L16,2023-09-11
08877190659,02316658760,681,L13,2024-12-03
+912172715518,08877190659,582,L16,2023-05-08
00139904902,08877190659,834,L12,2025-12-26
+910524278680,08877190659,844,L12,2022-12-23
7439533942,01823374989,260,L12,2025-11-20
01823374989,6999386774,248,L12,2022-07-16
7439533942,01823374989,481,L13,2023-06-24
03410369711,01823374989,675,L16,2024-09-21
08877190659,02545991022,683,L14,2024-12-01
01823374989,05137098593,211,L15,2024-01-04
08536153051,08877190659,813,L16,2025-03-18
+914505331586,01823374989,384,L16,2022-06-13
2127799799,6631931491,252,L13,2023-06-28
6631931491,6937923747,20,L14,2022-12-09
0586518506,8516060715,679,L15,2025-01-08
+917581814124,01823374989,46,L14,2022-05-25
0847007661,08877190659,753,L15,2025-03-26
2322602563,08877190659,382,L12,2024-02-16
6631931491,+913690034324,408,L14,2025-07-04
08877190659,06038597703,114,L14,2025-07-15
0586518506,03755646417,713,L16,2022-03-19
+919912419049,0586518506,427,L15,2023-02-14
+916562729806,08877190659,660,L15,2025-07-27
03755646417,08877190659,451,L15,2023-02-18
07451712368,08877190659,684,L14,2025-01-10
0586518506,7214895134,831,L14,2023-10-04
04701687339,6631931491,466,L14,2023-05-24
08536153051,6631931491,311,L16,2023-08-06
0586518506,0847007661,247,L16,2024-10-06
+911382675869,08877190659,409,L12,2025-12-01
6631931491,07451712368,376,L14,2022-03-17
0586518506,3552312432,839,L15,2023-11-10
1241182449,08877190659,847,L15,2023-12-11
08877190659,+914228421020,586,L13,2022-03-07
08877190659,07115921249,109,L16,2025-12-30
6631931491,06232858842,783,L12,2022-07-26
08877190659,+917581814124,873,L12,2022-11-23
08247710932,08877190659,443,L16,2023-01-09
+910524278680,0586518506,45,L13,2025-08-02
+913690034324,6631931491,7,L12,2023-02-21
0586518506,03755646417,114,L13,2022-05-14
0586518506,4958887947,626,L13,2022-06-03
08877190659,07652775841,680,L16,2025-03-07
01823374989,+918156149784,815,L14,2024-02-17
+919912419049,01823374989,308,L12,2025-12-27
08877190659,00139904902,11,L16,2024-09-20
08144739473,08877190659,500,L13,2023-01-12
6631931491,+911280598262,582,L12,2025-06-03
+915348740164,6631931491,455,L15,2025-08-24
01823374989,06889373467,838,L15,2023-01-19
01823374989,06232858842,597,L14,2024-01-15
08877190659,+914505331586,246,L15,2023-02-21
01823374989,08742967175,715,L15,2022-06-01
01823374989,01902294131,765,L12,2023-01-25
7516136968,08877190659,732,L16,2024-08-04
04688623924,01823374989,384,L13,2024-01-17
01823374989,7298259526,350,L14,2022-03-24
01823374989,+917154516808,402,L13,2022-11-24
08877190659,08147700541,405,L14,2022-01-23
01823374989,02456506098,648,L16,2024-09-29
00608835615,0586518506,320,L16,2024-06-10
08877190659,03259532787,419,L16,2022-04-16
08877190659,5220472779,114,L16,2022-10-31
0586518506,01183673657,289,L13,2023-02-19
01823374989,0515319520,877,L13,2022-03-21
1746120047,01823374989,610,L13,2025-02-23
0586518506,+914499727875,702,L14,2024-12-07
08742967175,0586518506,888,L16,2025-09-28
+912499471746,01823374989,55,L16,2022-12-12
7298259526,6631931491,214,L14,2025-10-28
+911382675869,01823374989,143,L13,2024-02-16
05512567468,6631931491,552,L12,2024-03-18
+911382675869,08877190659,417,L12,2022-07-07
+917154516808,01823374989,531,L14,2022-12-25
+912970213556,6631931491,571,L14,2023-08-16
08877190659,+914505331586,97,L13,2025-12-12
+911280598262,08877190659,633,L13,2022-07-12
01823374989,08536153051,764,L14,2025-01-13
+916690967054,0586518506,323,L12,2025-12-27
+917154516808,6631931491,256,L13,2023-06-18
+917581814124,08877190659,329,L13,2023-09-25
6556981693,6631931491,502,L14,2025-10-02
01823374989,05137098593,697,L16,2025-09-08
06232858842,08877190659,877,L14,2024-11-28
