CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
00139904902,1241182449,422,L13,2022-07-10
1746120047,06038597703,618,L13,2024-11-06
5220472779,7439533942,500,L14,2023-12-08
1047095214,00139904902,198,L13,2025-11-29
00139904902,1047095214,835,L15,2024-02-20
+911043289861,6474367136,543,L12,2024-07-24
06038597703,00139904902,740,L16,2024-09-26
04479627570,00139904902,430,L13,2022-12-26
08147700541,08742967175,122,L12,2024-08-17
06038597703,+917154516808,765,L16,2025-11-27
+917459615865,05271774490,163,L12,2024-04-29
02456506098,+917154516808,665,L12,2024-01-05
+911724005045,00608835615,734,L12,2024-06-27
03030548687,00139904902,156,L13,2022-05-15
06038597703,0847007661,306,L16,2024-07-18
08742967175,1047095214,430,L14,2022-07-14
+911724005045,02545991022,388,L15,2022-11-09
08147700541,+917154516808,138,L12,2025-02-13
05512567468,+911382675869,122,L16,2023-07-25
+919912419049,06238692221,579,L16,2025-06-27
05512567468,03755646417,151,L15,2025-03-05
2327193745,+917459615865,354,L14,2022-11-19
+910524278680,08247710932,618,L12,2022-04-23
06238692221,03982146584,660,L14,2024-05-05
08742967175,03755646417,527,L12,2025-07-20
00139904902,1047095214,63,L14,2024-01-26
+911775891783,06038597703,599,L12,2025-02-09
06038597703,8805929622,700,L12,2025-05-09
+911382675869,06038597703,263,L16,2025-09-06
5220472779,08742967175,601,L13,2025-09-21
+912970213556,00139904902,676,L15,2025-12-01
06038597703,04688623924,837,L16,2022-09-19
+917154516808,03755646417,224,L15,2023-12-01
+915348740164,08742967175,789,L13,2025-06-19
+917154516808,05107622683,459,L14,2025-06-04
00139904902,+917581814124,485,L14,2023-02-02
7298259526,+917154516808,33,L12,2023-10-15
06238692221,5165604945,251,L15,2025-03-14
05512567468,+916453521818,648,L16,2022-08-01
3552312432,08742967175,50,L16,2023-12-23
08742967175,6120183667,855,L15,2025-11-03
5220472779,08742967175,132,L15,2024-01-24
00139904902,9856984789,441,L15,2022-12-08
05512567468,+910524278680,895,L16,2023-12-24
0147679764,+914499727875,530,L13,2025-10-23
+917154516808,08414384249,38,L13,2025-05-24
03030548687,7439533942,94,L14,2025-10-28
+917154516808,04688623924,569,L16,2022-09-23
00139904902,03755646417,731,L14,2023-04-07
08742967175,5654310278,47,L12,2022-02-28
6474367136,06232858842,213,L16,2023-11-28
+912870831727,+917154516808,580,L14,2022-08-06
05512567468,+910524278680,511,L15,2025-05-08
+911382675869,+917154516808,300,L15,2022-05-31
+911382675869,+917154516808,152,L16,2023-02-12
08742967175,08261375060,550,L16,2024-09-30
+918053100330,6474367136,433,L15,2022-11-07
06038597703,0010943969,475,L14,2024-12-27
08742967175,04846773782,102,L13,2023-01-14
+917154516808,+913690034324,487,L13,2025-01-05
7439533942,+913690034324,84,L12,2025-03-01
03030548687,7439533942,61,L13,2024-07-17
0147679764,00139904902,27,L14,2024-03-21
7809134316,+918156149784,559,L12,2022-05-04
+917154516808,0515319520,464,L15,2024-02-13
02545991022,05512567468,187,L15,2025-01-05
+917581814124,+917459615865,789,L13,2022-02-02
6474367136,1746120047,777,L13,2022-04-26
4024455022,+911724005045,512,L14,2022-04-07
+918156149784,+914499727875,312,L13,2024-02-10
6169284511,00139904902,20,L13,2023-03-10
00139904902,6499091334,482,L14,2024-12-28
00139904902,05512567468,514,L12,2024-08-12
+917154516808,00576627028,581,L13,2023-03-30
+917154516808,+919832731585,687,L15,2025-06-16
2322602563,06038597703,570,L12,2024-09-01
6120183667,08742967175,883,L16,2022-07-15
08261375060,06038597703,558,L15,2023-11-11
08147700541,05512567468,105,L13,2024-06-14
08261375060,08742967175,792,L16,2025-06-11
+911467866912,6937923747,701,L15,2025-04-14
2127799799,00139904902,114,L12,2022-07-07
9740344713,06038597703,91,L13,2025-02-19
1241182449,08247710932,866,L15,2025-06-24
04688623924,08742967175,347,L16,2024-05-31
8895798687,00139904902,716,L15,2023-02-16
00139904902,05562588153,331,L15,2023-08-20
+917581814124,08247710932,121,L13,2025-02-28
+917743487347,00139904902,263,L13,2025-09-10
05562588153,08742967175,820,L12,2024-05-31
05512567468,1241182449,112,L15,2023-08-29
00139904902,1047095214,216,L15,2024-12-03
05512567468,+913036541458,744,L15,2025-11-27
00139904902,08877190659,834,L12,2025-12-26
1241182449,08742967175,116,L13,2025-10-18
06238692221,1241182449,224,L14,2023-02-26
05562588153,00139904902,402,L15,2025-06-05
+914228421020,05512567468,870,L16,2024-07-26
00139904902,03755646417,715,L16,2022-10-17
06038597703,0847007661,593,L15,2024-02-25
+919912419049,7809134316,758,L13,2025-08-31
05137098593,00139904902,725,L14,2023-08-23
+916690967054,00139904902,258,L15,2025-10-16
+917154516808,+914505331586,818,L15,2022-07-10
00139904902,1241182449,797,L15,2022-07-10
+919868000257,+911724005045,710,L14,2022-09-28
+915454948083,+917154516808,669,L12,2022-12-05
08086131712,00139904902,721,L15,2023-04-25
6474367136,8516060715,648,L15,2022-11-07
+910276773592,00139904902,148,L14,2023-05-23
06038597703,01657262849,658,L12,2025-05-01
06038597703,08261375060,435,L16,2024-01-19
5281685054,7809134316,416,L16,2022-06-18
00139904902,+914228421020,786,L12,2025-08-23
00139904902,00748217594,871,L12,2023-05-04
06156545271,00139904902,764,L13,2025-09-09
07451712368,05512567468,534,L13,2023-06-15
+917154516808,1998679807,899,L12,2023-07-05
+917154516808,0927557192,188,L16,2022-03-14
00139904902,5171870262,742,L14,2023-10-18
+911382675869,00139904902,642,L15,2023-05-12
+917154516808,03259532787,796,L16,2023-02-05
+919912419049,05512567468,864,L12,2025-11-21
+918156149784,+917154516808,770,L16,2022-06-23
00139904902,00084271094,81,L13,2023-02-20
1047095214,00139904902,128,L14,2025-01-02
+917581814124,+917154516808,650,L12,2025-08-13
+917581814124,08247710932,35,L15,2024-02-23
7439533942,+916690967054,633,L16,2025-06-22
00139904902,00084271094,31,L16,2023-10-16
+914228421020,08742967175,335,L13,2022-10-07
06038597703,7298259526,586,L13,2022-03-08
05512567468,00139904902,656,L14,2022-07-01
7439533942,01823374989,260,L12,2025-11-20
05512567468,04688623924,742,L12,2022-01-03
06038597703,+916453521818,175,L15,2024-04-27
09808932460,05512567468,389,L15,2022-07-27
03755646417,+917154516808,754,L16,2022-06-03
06156545271,6937923747,59,L14,2022-07-27
08247710932,1746120047,507,L12,2022-11-11
+917154516808,+911724005045,306,L16,2025-09-17
06038597703,+917154516808,395,L13,2024-01-27
7439533942,01823374989,481,L13,2023-06-24
+914505331586,08742967175,559,L16,2024-04-27
06038597703,08086131712,338,L16,2023-07-20
8880670654,08742967175,248,L15,2022-04-11
00139904902,08536153051,883,L12,2025-11-26
00139904902,01604817549,143,L16,2024-12-09
05512567468,08261375060,269,L12,2025-11-11
