CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
+914505331586,+915454948083,123,L16,2024-04-07
+912870831727,1232812067,720,L12,2024-09-19
2617964053,+919912419049,799,L12,2024-04-21
03755646417,06156545271,396,L13,2025-06-23
08877190659,+910276773592,711,L15,2023-05-28
0586518506,2617964053,593,L14,2023-08-29
04688623924,+919912419049,199,L14,2025-06-25
+919912419049,+911280598262,848,L14,2024-08-08
2327193745,5944064090,246,L12,2024-01-13
+917581814124,+919912419049,797,L16,2022-10-30
+915454948083,03755646417,681,L13,2022-02-22
8516060715,2327193745,467,L15,2023-04-13
+919912419049,06238692221,579,L16,2025-06-27
05512567468,03755646417,151,L15,2025-03-05
2327193745,+917459615865,354,L14,2022-11-19
2327193745,01604817549,358,L12,2024-05-30
6499091334,0147679764,503,L14,2024-12-15
2327193745,08018242253,790,L14,2022-10-09
9740344713,04369957773,514,L13,2024-05-31
08536153051,01657262849,608,L16,2024-03-31
08742967175,03755646417,527,L12,2025-07-20
08501429401,+913678377701,182,L13,2025-05-18
+917154516808,03755646417,224,L15,2023-12-01
+917581814124,03755646417,453,L15,2022-03-31
08536153051,6499091334,786,L14,2022-11-25
08018242253,+919912419049,466,L12,2023-12-17
1241182449,2327193745,158,L16,2025-01-28
7214895134,0586518506,659,L15,2025-06-29
02456506098,+913678377701,21,L12,2024-01-02
+913690034324,2327193745,631,L15,2023-08-08
6631931491,07451712368,374,L16,2025-02-08
6120183667,03755646417,137,L16,2024-06-05
00139904902,03755646417,731,L14,2023-04-07
01657262849,7214895134,465,L13,2023-05-23
02160733754,9740344713,398,L15,2025-06-14
1232812067,1241182449,115,L13,2024-06-01
03755646417,+919868000257,762,L16,2023-09-05
08877190659,+917581814124,382,L12,2023-11-10
+919912419049,+910524278680,496,L16,2022-12-16
+917581814124,01657262849,591,L12,2025-12-05
9740344713,1232812067,736,L14,2022-06-11
2327193745,05137098593,580,L14,2025-11-26
1820377889,1232812067,297,L12,2025-08-15
09808932460,03755646417,42,L15,2024-03-24
03755646417,1047095214,268,L12,2023-01-17
03755646417,08536153051,420,L16,2024-05-25
6631931491,1820377889,342,L16,2023-09-11
+919912419049,8895798687,161,L16,2024-07-20
05137098593,03755646417,879,L15,2024-12-01
+913662994680,2327193745,602,L12,2024-09-28
2327193745,08501429401,39,L16,2024-07-03
07451712368,9740344713,840,L14,2025-03-25
08877190659,02316658760,681,L13,2024-12-03
01657262849,2327193745,667,L15,2022-06-11
01343524082,0147679764,622,L12,2022-03-22
00139904902,6499091334,482,L14,2024-12-28
+919832731585,+915454948083,367,L15,2023-07-02
9121655852,+919912419049,705,L12,2022-06-15
0927557192,+919912419049,893,L16,2025-11-18
1241182449,2327193745,152,L15,2025-12-30
+912172715518,08877190659,582,L16,2023-05-08
9740344713,06038597703,91,L13,2025-02-19
2617964053,03755646417,394,L13,2022-12-14
02316658760,03755646417,287,L14,2024-05-12
03755646417,+911161528098,581,L15,2025-08-14
00139904902,08877190659,834,L12,2025-12-26
03755646417,+911382675869,478,L15,2023-04-20
03755646417,0147679764,824,L16,2023-09-02
00139904902,03755646417,715,L16,2022-10-17
+915348740164,+919912419049,300,L15,2022-12-11
+919912419049,7809134316,758,L13,2025-08-31
2327193745,2127799799,710,L16,2023-12-20
6120183667,03755646417,147,L13,2023-02-28
01343524082,08261375060,350,L16,2025-01-25
+915454948083,+917154516808,669,L12,2022-12-05
6499091334,+911467866912,32,L14,2025-09-10
2327193745,01183673657,198,L14,2024-03-13
06038597703,01657262849,658,L12,2025-05-01
01604817549,2327193745,832,L16,2022-11-15
03755646417,9016272046,796,L16,2022-07-30
03755646417,04688623924,52,L12,2024-04-01
+919912419049,05512567468,864,L12,2025-11-21
9740344713,08536153051,825,L14,2024-03-15
05562588153,2327193745,320,L14,2024-08-06
+910524278680,08877190659,844,L12,2022-12-23
03755646417,2327193745,196,L14,2023-07-18
+911280598262,6999386774,145,L13,2024-05-08
+919912419049,08527722170,802,L12,2023-07-30
03755646417,+911775891783,830,L14,2025-11-29
03755646417,+915348740164,62,L16,2023-04-22
+919912419049,05137098593,5,L16,2023-11-11
2327193745,+912870831727,739,L14,2022-12-30
03755646417,01473210469,715,L14,2025-06-10
+919912419049,03950240268,184,L14,2024-02-14
03755646417,+911280598262,871,L14,2022-03-10
03755646417,+917154516808,754,L16,2022-06-03
2327193745,+918053100330,718,L16,2025-02-08
01823374989,6999386774,248,L12,2022-07-16
+919912419049,+911280598262,401,L15,2024-12-06
03259532787,+919912419049,312,L14,2024-06-26
01343524082,5171870262,666,L13,2022-07-02
0147679764,01657262849,505,L15,2025-05-01
03755646417,5220472779,605,L14,2025-02-03
6499091334,06038597703,171,L13,2025-03-17
+919912419049,06156545271,317,L14,2025-12-30
+919912419049,00139904902,538,L15,2025-07-01
6966416052,+919912419049,552,L15,2025-07-31
03755646417,+917581814124,310,L15,2023-08-19
+919912419049,+915841687849,221,L16,2022-02-14
08877190659,02545991022,683,L14,2024-12-01
+913036541458,03755646417,45,L14,2023-08-19
03755646417,06038597703,372,L12,2025-06-06
+913678377701,+918053100330,128,L13,2024-03-15
03755646417,+917581814124,111,L16,2024-03-04
01343524082,04688623924,298,L14,2025-10-31
1241182449,+915454948083,640,L13,2024-06-26
08536153051,08877190659,813,L16,2025-03-18
+919912419049,3597820715,548,L16,2024-08-30
01183673657,6999386774,453,L15,2024-02-21
03755646417,+919832731585,263,L12,2023-02-02
03755646417,04688623924,877,L16,2022-04-22
+915454948083,+918053100330,599,L14,2024-09-24
+916453521818,9740344713,480,L16,2024-10-23
+915454948083,03259532787,233,L15,2024-11-23
03755646417,5654310278,534,L16,2024-04-10
08018242253,2327193745,626,L15,2024-08-23
03755646417,08261375060,620,L16,2022-10-20
+917581814124,03755646417,680,L14,2024-11-12
03755646417,+918156149784,469,L16,2025-05-06
2327193745,5220472779,521,L15,2025-11-02
+919912419049,04688623924,813,L14,2024-02-20
6499091334,03410369711,423,L13,2023-06-12
+913678377701,08536153051,438,L14,2025-03-02
1746120047,+913678377701,319,L14,2025-03-29
2327193745,04846773782,351,L16,2025-02-01
1232812067,+910276773592,63,L15,2022-12-25
6474367136,2327193745,677,L14,2024-11-27
+915454948083,5944064090,391,L15,2025-02-27
01343524082,08018242253,704,L15,2023-01-25
2127799799,6631931491,252,L13,2023-06-28
+919912419049,08261375060,861,L14,2025-06-20
03755646417,2546291486,528,L15,2023-07-28
+919912419049,07351585064,60,L15,2024-12-12
08742967175,03755646417,439,L15,2023-03-08
04688623924,03755646417,516,L16,2022-10-03
00047974801,6499091334,337,L16,2025-10-10
1232812067,6120183667,153,L14,2022-12-10
03755646417,+919912419049,329,L14,2025-08-30
2327193745,08086131712,102,L15,2022-05-11
03755646417,07115921249,651,L16,2025-07-26
06232858842,+919912419049,96,L14,2024-06-23
08261375060,+919912419049,86,L13,2024-05-14
6499091334,05271774490,833,L15,2023-07-05
1241182449,2327193745,435,L15,2023-10-01
08527722170,+915454948083,395,L12,2022-01-26
02545991022,2327193745,403,L14,2025-10-27
01604817549,+913678377701,658,L13,2023-09-04
6631931491,6937923747,20,L14,2022-12-09
+913200379176,+919912419049,576,L14,2025-08-13
0586518506,8516060715,679,L15,2025-01-08
+911043289861,2327193745,502,L12,2023-01-28
+919912419049,05107622683,18,L15,2023-03-04
+914505331586,2327193745,536,L12,2022-07-18
2327193745,2546291486,767,L14,2023-06-05
2327193745,+914505331586,337,L13,2024-09-15
0847007661,08877190659,753,L15,2025-03-26
07451712368,+919912419049,301,L13,2024-03-18
01657262849,01343524082,445,L16,2023-10-25
03755646417,05512567468,846,L16,2024-06-24
2127799799,01657262849,640,L14,2022-10-30
2327193745,05137098593,269,L15,2025-01-28
03755646417,6499091334,813,L16,2025-11-27
+919912419049,+914499727875,20,L15,2023-07-07
+919912419049,0147679764,212,L12,2023-02-23
03755646417,0010943969,454,L15,2025-06-17
03755646417,09361832421,60,L16,2025-11-14
+915454948083,+918156149784,733,L12,2022-12-02
5220472779,03755646417,734,L15,2022-04-16
03755646417,1047095214,597,L12,2024-01-08
2322602563,08877190659,382,L12,2024-02-16
00576627028,2327193745,219,L12,2025-06-07
5396218518,+919912419049,302,L12,2023-02-01
+918156149784,+913678377701,74,L14,2023-09-23
01473210469,6999386774,36,L15,2023-11-26
+918053100330,1232812067,550,L15,2023-10-16
1047095214,03755646417,791,L16,2023-12-15
03755646417,0010943969,76,L12,2025-05-10
6631931491,+913690034324,408,L14,2025-07-04
06038597703,+919912419049,439,L12,2025-05-23
01343524082,08144739473,595,L12,2024-01-22
1232812067,+914505331586,522,L14,2022-06-07
+915454948083,5165604945,286,L12,2023-06-11
+917154516808,03755646417,806,L13,2025-12-06
6966416052,03755646417,596,L12,2023-12-08
04688623924,+913678377701,603,L15,2024-03-12
+919912419049,6499091334,202,L12,2022-03-11
04688623924,03755646417,118,L13,2025-11-25
+913678377701,1047095214,82,L15,2025-08-01
03755646417,07451712368,152,L15,2025-01-12
+919912419049,6120183667,457,L12,2023-06-15
+919912419049,06038597703,710,L12,2024-09-14
6120183667,03755646417,45,L13,2024-02-26
08877190659,06038597703,114,L14,2025-07-15
05271774490,+919912419049,78,L13,2022-03-17
03755646417,+911775891783,842,L12,2022-08-06
03755646417,+911280598262,285,L15,2022-10-17
03755646417,+917154516808,173,L13,2024-06-17
2327193745,6120183667,540,L15,2024-07-11
0586518506,03755646417,713,L16,2022-03-19
03755646417,07451712368,95,L14,2025-07-08
07451712368,03755646417,49,L14,2022-04-21
6499091334,6937923747,347,L15,2025-06-17
+919912419049,0586518506,427,L15,2023-02-14
04701687339,2327193745,135,L16,2022-03-07
1232812067,0010943969,116,L14,2022-12-04
9740344713,+911280598262,897,L16,2023-04-21
04688623924,+919912419049,385,L12,2023-08-14
+916690967054,6499091334,175,L13,2025-06-20
+913690034324,6499091334,184,L13,2025-12-21
03755646417,04369957773,329,L13,2025-03-22
1746120047,03755646417,313,L12,2022-09-06
3183933529,+919912419049,790,L13,2023-07-24
1232812067,04688623924,439,L13,2024-04-28
+916562729806,08877190659,660,L15,2025-07-27
9740344713,05137098593,83,L13,2024-11-18
5281685054,03755646417,101,L13,2025-05-11
6999386774,+919270653794,426,L13,2023-11-28
04369957773,+915454948083,72,L12,2023-09-10
00345054156,03755646417,364,L12,2022-03-01
03755646417,05512567468,393,L13,2024-05-18
+919912419049,+914499727875,880,L13,2024-05-26
03755646417,4958887947,508,L12,2025-10-08
+918156149784,2327193745,513,L14,2024-10-26
03755646417,08877190659,451,L15,2023-02-18
1232812067,+910524278680,592,L13,2024-04-03
07451712368,08877190659,684,L14,2025-01-10
01343524082,6120183667,833,L15,2025-06-12
08536153051,01343524082,298,L13,2025-08-16
+913678377701,9856984789,420,L12,2023-05-04
2327193745,00084271094,34,L14,2023-06-14
02545991022,03755646417,877,L15,2022-03-28
0586518506,7214895134,831,L14,2023-10-04
+919912419049,6556981693,224,L15,2023-07-17
+915454948083,06038597703,659,L14,2025-12-05
5220472779,03755646417,454,L14,2025-07-17
03755646417,+911382675869,19,L15,2024-12-12
2327193745,+917581814124,749,L13,2025-10-18
04701687339,6631931491,466,L14,2023-05-24
3552312432,+913678377701,102,L12,2025-02-14
08144739473,6499091334,274,L14,2025-06-09
1047095214,03755646417,483,L12,2024-06-12
2327193745,6499091334,859,L16,2022-12-11
2327193745,+910524278680,664,L14,2023-08-03
2322602563,+913678377701,250,L12,2024-03-27
1241182449,2327193745,402,L14,2024-04-04
9740344713,00748217594,825,L14,2024-09-05
03755646417,06232858842,713,L16,2024-04-09
1241182449,03755646417,161,L15,2025-12-09
01657262849,09361832421,854,L12,2024-03-13
+919912419049,+911280598262,24,L16,2024-05-14
08742967175,+919912419049,229,L14,2025-04-18
00139904902,2327193745,53,L14,2022-02-07
+919912419049,+911382675869,503,L14,2023-06-13
7439533942,2327193745,562,L16,2025-07-02
+919868000257,6499091334,100,L16,2024-11-13
08536153051,6631931491,311,L16,2023-08-06
9740344713,05137098593,125,L14,2024-01-31
2327193745,+917581814124,505,L12,2022-01-05
07752047116,2327193745,854,L16,2025-12-16
