CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
+914505331586,+915454948083,123,L16,2024-04-07
+912870831727,1232812067,720,L12,2024-09-19
+912870831727,1746120047,379,L16,2024-12-23
6120183667,+913662994680,51,L14,2022-03-18
7298259526,+913662994680,245,L13,2025-01-05
+913662994680,+911280598262,464,L16,2024-01-12
+911724005045,00608835615,734,L12,2024-06-27
01183673657,+913036541458,723,L16,2022-08-23
9740344713,04369957773,514,L13,2024-05-31
9367632016,05137098593,240,L16,2024-10-21
+913662994680,1241182449,337,L16,2022-12-18
+914505331586,5220472779,768,L13,2023-11-27
06889373467,+911280598262,457,L14,2025-07-17
+914505331586,5220472779,880,L16,2022-07-04
9367632016,+913690034324,91,L16,2023-09-27
2322602563,0147679764,525,L12,2024-01-12
05137098593,5148465648,300,L14,2023-05-02
+914505331586,9856984789,847,L16,2023-01-05
+917996507527,5148465648,758,L15,2023-01-17
5165604945,2322602563,661,L16,2022-12-12
+912870831727,+917154516808,580,L14,2022-08-06
02160733754,9740344713,398,L15,2025-06-14
04369957773,04701687339,408,L14,2024-02-04
6169284511,+914505331586,592,L16,2023-04-21
+911280598262,04369957773,319,L15,2022-11-24
+913662994680,2327193745,602,L12,2024-09-28
+914505331586,+910276773592,900,L13,2025-01-09
08536153051,2322602563,746,L12,2023-01-26
+910276773592,04369957773,777,L13,2024-09-07
+911280598262,06889373467,228,L15,2024-11-01
6556981693,02160733754,157,L13,2023-05-09
+914505331586,0784473647,475,L13,2025-03-03
2322602563,06038597703,570,L12,2024-09-01
+914505331586,+919832731585,822,L12,2023-05-20
+914505331586,+916562729806,733,L13,2025-07-22
+912870831727,+918053100330,464,L16,2025-02-14
2322602563,07115921249,337,L12,2024-02-28
06232858842,+914505331586,262,L15,2023-05-21
0927557192,+914505331586,856,L14,2022-10-18
05512567468,+913036541458,744,L15,2025-11-27
06232858842,+914505331586,36,L14,2023-03-28
5148465648,+913662994680,798,L14,2025-01-17
5220472779,+914505331586,891,L13,2022-08-29
5220472779,9367632016,891,L13,2022-09-29
+917154516808,+914505331586,818,L15,2022-07-10
+912870831727,08536153051,812,L12,2023-12-05
+914505331586,+911775891783,536,L15,2025-10-24
04369957773,+913690034324,723,L13,2022-01-24
0147679764,+913662994680,763,L12,2024-11-08
+914505331586,1047095214,382,L14,2023-02-15
2322602563,0927557192,870,L15,2024-11-30
02160733754,8895798687,844,L12,2024-03-18
08536153051,+914505331586,831,L14,2025-11-06
02160733754,08501429401,817,L12,2022-10-14
2322602563,08536153051,833,L12,2023-11-11
03259532787,+913036541458,677,L14,2023-05-09
2327193745,+912870831727,739,L14,2022-12-30
06232858842,02160733754,216,L14,2022-12-16
+914505331586,08742967175,559,L16,2024-04-27
06232858842,+914505331586,879,L16,2022-03-13
+914505331586,0147679764,211,L13,2025-07-08
06232858842,+912870831727,182,L12,2025-05-16
+910524278680,+913662994680,459,L12,2024-02-18
05107622683,04369957773,121,L15,2022-08-06
+914505331586,8516060715,267,L13,2025-08-12
+913036541458,03755646417,45,L14,2023-08-19
+912870831727,6966416052,869,L12,2022-11-23
0927557192,5148465648,426,L12,2024-06-21
5220472779,+914505331586,508,L13,2023-10-19
+913690034324,+913662994680,782,L13,2025-09-11
0927557192,+912870831727,732,L13,2025-08-24
3552312432,04369957773,46,L14,2024-05-27
+911382675869,+912870831727,603,L12,2023-06-07
+914505331586,+910524278680,818,L16,2023-05-31
1746120047,+914505331586,220,L13,2023-12-06
00608835615,6120183667,88,L13,2023-07-29
+914505331586,+917154516808,15,L13,2025-09-19
+914505331586,6120183667,221,L13,2022-11-04
7769453147,9367632016,611,L13,2022-11-26
2322602563,02545991022,622,L12,2025-01-09
+913036541458,8895798687,493,L12,2023-04-22
04369957773,1241182449,675,L14,2023-02-25
+914505331586,01823374989,384,L16,2022-06-13
04701687339,+914505331586,287,L14,2024-03-29
+912870831727,08261375060,34,L14,2022-03-13
+914505331586,3597820715,154,L14,2022-04-25
+917154516808,+914505331586,166,L12,2024-10-20
02160733754,02545991022,49,L13,2022-09-23
+914505331586,2327193745,536,L12,2022-07-18
2327193745,+914505331586,337,L13,2024-09-15
+914505331586,+910524278680,794,L14,2023-11-16
06889373467,07451712368,231,L12,2022-11-10
+912870831727,+914505331586,590,L16,2022-04-11
08086131712,+914505331586,518,L13,2024-06-08
+914505331586,0147679764,438,L14,2024-01-19
04701687339,+913036541458,328,L16,2024-09-19
06889373467,+918053100330,139,L12,2023-01-14
00608835615,1047095214,48,L16,2023-05-19
8516060715,5148465648,802,L16,2025-04-13
2322602563,+913690034324,654,L12,2024-01-14
04369957773,+912870831727,212,L16,2022-01-08
2322602563,08877190659,382,L12,2024-02-16
00608835615,7516136968,649,L12,2024-12-19
04369957773,1047095214,820,L13,2022-08-30
+918053100330,+913662994680,806,L14,2023-09-24
00139904902,5148465648,808,L13,2022-03-18
0147679764,+912870831727,746,L15,2022-03-16
5944064090,+912870831727,487,L12,2025-10-15
+914505331586,5654310278,787,L16,2024-08-11
+912870831727,+917581814124,720,L12,2024-08-17
+914505331586,1047095214,764,L12,2025-09-21
1232812067,+914505331586,522,L14,2022-06-07
08536153051,+912870831727,677,L16,2025-08-19
+918156149784,+912870831727,181,L12,2025-07-19
07451712368,+914505331586,776,L15,2022-01-26
08414384249,+912870831727,307,L12,2023-05-05
+914505331586,09808932460,758,L16,2022-04-23
5148465648,+916690967054,159,L16,2023-02-23
03755646417,04369957773,329,L13,2025-03-22
+913662994680,1241182449,637,L15,2023-03-28
+914505331586,7516136968,459,L15,2024-05-01
1820377889,+914505331586,424,L14,2025-08-01
+913662994680,+912870831727,22,L14,2024-09-09
04369957773,+915454948083,72,L12,2023-09-10
06889373467,+915348740164,821,L15,2023-09-28
5148465648,3552312432,128,L16,2024-12-04
+914505331586,+917581814124,246,L13,2023-09-02
00139904902,+914505331586,166,L16,2023-05-27
04369957773,+913690034324,200,L14,2023-06-30
0147679764,+912870831727,577,L16,2022-03-26
2546291486,06889373467,878,L15,2025-09-08
5171870262,+914505331586,791,L12,2024-10-17
2322602563,+913678377701,250,L12,2024-03-27
+912870831727,02545991022,857,L16,2024-01-23
+916690967054,9367632016,312,L16,2023-05-25
+913662994680,02545991022,188,L15,2023-01-09
+914505331586,8895798687,200,L12,2022-08-18
+914505331586,+913573322141,156,L15,2024-08-28
04369957773,+914936899809,666,L15,2023-12-12
+912870831727,09361832421,733,L15,2024-03-10
+918156149784,+914505331586,499,L13,2022-09-22
+914505331586,+917154516808,777,L14,2024-04-29
01778528922,+914505331586,327,L13,2024-04-02
+913036541458,+913690034324,853,L12,2024-04-23
2322602563,7809134316,138,L13,2024-09-02
9367632016,+913690034324,137,L16,2025-12-13
5220472779,04369957773,222,L15,2024-07-21
+912870831727,+917743487347,656,L15,2024-08-01
+914505331586,0010943969,559,L12,2025-03-27
03634957885,+913662994680,106,L13,2025-01-14
9367632016,+911280598262,270,L13,2025-03-13
+918053100330,+914505331586,590,L13,2022-02-21
+911713900532,+914505331586,67,L15,2022-03-10
+913036541458,+911280598262,44,L13,2025-01-23
08742967175,+914505331586,871,L15,2023-01-20
00608835615,+911382675869,467,L14,2025-08-01
2322602563,6556981693,571,L12,2022-12-30
9016272046,5148465648,554,L15,2024-05-06
7298259526,+914505331586,112,L14,2024-10-30
+913036541458,09361832421,552,L13,2024-03-11
+914505331586,2546291486,698,L13,2023-07-14
04701687339,+914505331586,198,L13,2024-05-16
00608835615,2617964053,821,L13,2023-12-07
00608835615,6120183667,86,L12,2023-08-24
9367632016,04688623924,313,L16,2025-10-10
+913662994680,+914505331586,96,L16,2023-11-28
9367632016,00139904902,394,L12,2025-03-27
02160733754,00139904902,815,L12,2025-04-03
02160733754,04701687339,188,L12,2022-04-18
+914505331586,06232858842,689,L13,2024-11-09
+918156149784,02160733754,612,L15,2023-01-06
9367632016,2327193745,170,L16,2022-06-29
2327193745,+913036541458,844,L13,2022-04-02
00084271094,+913036541458,54,L14,2022-12-16
9367632016,1241182449,530,L13,2025-12-31
6120183667,+914505331586,317,L14,2024-04-12
+917154516808,5148465648,700,L16,2023-05-27
00608835615,05512567468,744,L15,2023-01-17
+917581814124,00608835615,454,L15,2025-09-06
04369957773,06232858842,512,L13,2025-10-28
+912870831727,0010943969,816,L13,2022-02-13
+917996507527,06889373467,528,L13,2023-01-18
6999386774,+913662994680,274,L13,2025-12-06
5165604945,2322602563,57,L15,2024-02-18
+913573322141,+912870831727,374,L16,2024-01-11
3183933529,+914505331586,113,L16,2022-09-25
+913662994680,6120183667,652,L14,2025-05-24
00345054156,2322602563,190,L13,2024-07-29
+912870831727,+913573322141,279,L16,2022-10-20
5165604945,04369957773,91,L16,2022-03-30
06889373467,06238692221,347,L13,2025-05-13
0147679764,06889373467,688,L14,2025-11-08
5148465648,+911724005045,749,L13,2023-07-25
+914505331586,7298259526,191,L14,2024-02-28
+917154516808,+914505331586,83,L16,2022-01-26
+910524278680,2322602563,321,L14,2022-01-18
04688623924,06889373467,606,L15,2024-02-22
0147679764,+914505331586,645,L13,2022-07-11
2322602563,00139904902,307,L12,2022-11-27
+912970213556,9367632016,380,L16,2024-11-15
07752047116,+914505331586,899,L15,2025-12-29
08261375060,2322602563,443,L14,2023-12-02
06889373467,1047095214,156,L14,2024-10-19
5148465648,01473210469,421,L16,2023-06-23
+913036541458,5944064090,600,L14,2022-03-08
08527722170,2322602563,511,L13,2024-01-11
08536153051,04369957773,356,L15,2023-12-12
5220472779,+913662994680,227,L14,2022-03-02
+917743487347,+914505331586,713,L14,2022-09-17
00608835615,06038597703,209,L14,2025-03-07
08086131712,+913662994680,833,L15,2023-10-23
+912870831727,05562588153,42,L16,2024-12-28
+918156149784,+914505331586,511,L13,2022-05-04
+914505331586,06238692221,159,L16,2024-03-23
+913036541458,6120183667,754,L13,2024-05-15
5148465648,+918156149784,750,L12,2025-08-03
00608835615,1241182449,706,L15,2022-10-29
+916562729806,+914505331586,282,L13,2022-10-20
01604817549,9367632016,561,L14,2025-03-04
+914505331586,00084271094,670,L14,2022-08-08
+918156149784,+913662994680,5,L16,2022-11-10
04369957773,06038597703,599,L12,2023-09-13
9367632016,00139904902,599,L16,2023-12-14
+914505331586,1241182449,689,L13,2022-07-17
+914505331586,7383473597,310,L12,2022-07-26
+914505331586,07351585064,878,L16,2024-11-26
04369957773,5165604945,381,L13,2023-12-22
+914505331586,9367632016,189,L12,2023-08-02
+914505331586,+911467866912,215,L14,2024-10-10
06232858842,+914505331586,145,L13,2024-12-02
5148465648,+914505331586,213,L16,2023-10-30
02545991022,06889373467,785,L12,2025-08-22
1998679807,+913662994680,251,L15,2024-06-30
+914505331586,+917459615865,156,L15,2025-03-25
06889373467,1241182449,612,L15,2024-01-28
01778528922,02160733754,309,L14,2024-10-07
02160733754,1746120047,525,L12,2022-12-12
01823374989,06889373467,838,L15,2023-01-19
9367632016,1746120047,744,L15,2022-02-13
+914505331586,+913690034324,366,L12,2025-02-06
+912870831727,05271774490,281,L12,2022-06-23
06232858842,00608835615,323,L13,2023-11-12
+911724005045,+914505331586,135,L13,2022-01-28
1241182449,04369957773,306,L14,2025-10-17
+918053100330,2322602563,474,L12,2023-11-09
06889373467,+916453521818,291,L14,2023-01-01
+911382675869,9367632016,539,L15,2025-04-17
07451712368,04369957773,578,L15,2024-03-16
00139904902,+914505331586,624,L13,2023-03-15
2322602563,+917154516808,264,L12,2024-10-26
5220472779,+912870831727,434,L12,2022-09-02
+914505331586,5944064090,287,L13,2025-05-31
08261375060,+914505331586,479,L12,2022-06-30
+914505331586,8805929622,269,L15,2023-03-23
08877190659,+914505331586,246,L15,2023-02-21
+914505331586,7769453147,706,L14,2025-02-11
2546291486,02160733754,136,L13,2023-10-14
5148465648,03755646417,439,L15,2024-12-24
5220472779,+914505331586,12,L16,2023-11-22
+914505331586,02160733754,749,L15,2022-10-24
1047095214,+914505331586,386,L13,2022-03-20
+917581814124,06889373467,879,L13,2024-10-18
+912870831727,01183673657,875,L12,2022-09-10
1820377889,5148465648,178,L15,2024-01-21
08086131712,+913036541458,342,L12,2024-11-05
