CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
5220472779,7439533942,500,L14,2023-12-08
+911043289861,6474367136,543,L12,2024-07-24
+917459615865,05271774490,163,L12,2024-04-29
+911724005045,00608835615,734,L12,2024-06-27
+911724005045,02545991022,388,L15,2022-11-09
+919912419049,06238692221,579,L16,2025-06-27
2327193745,+917459615865,354,L14,2022-11-19
06238692221,03982146584,660,L14,2024-05-05
06238692221,5165604945,251,L15,2025-03-14
03030548687,7439533942,94,L14,2025-10-28
6474367136,06232858842,213,L16,2023-11-28
+918053100330,6474367136,433,L15,2022-11-07
7439533942,+913690034324,84,L12,2025-03-01
03030548687,7439533942,61,L13,2024-07-17
+917581814124,+917459615865,789,L13,2022-02-02
6474367136,1746120047,777,L13,2022-04-26
4024455022,+911724005045,512,L14,2022-04-07
+911467866912,6937923747,701,L15,2025-04-14
06238692221,1241182449,224,L14,2023-02-26
+919868000257,+911724005045,710,L14,2022-09-28
6474367136,8516060715,648,L15,2022-11-07
7439533942,+916690967054,633,L16,2025-06-22
7439533942,01823374989,260,L12,2025-11-20
06156545271,6937923747,59,L14,2022-07-27
+917154516808,+911724005045,306,L16,2025-09-17
7439533942,01823374989,481,L13,2023-06-24
7439533942,07652775841,633,L13,2025-06-26
+917459615865,+911043289861,719,L15,2024-12-21
1998679807,7439533942,721,L12,2022-11-28
6474367136,2327193745,677,L14,2024-11-27
6937923747,06038597703,154,L15,2022-11-03
+917459615865,+911161528098,419,L12,2022-05-27
6937923747,6120183667,551,L14,2023-09-27
1241182449,06238692221,304,L13,2025-05-07
6631931491,6937923747,20,L14,2022-12-09
04688623924,6474367136,202,L15,2022-02-13
+910276773592,7439533942,411,L12,2022-01-01
03410369711,6937923747,893,L13,2022-09-04
6474367136,5396218518,797,L15,2023-08-09
+911724005045,08536153051,270,L16,2024-12-12
05137098593,6937923747,300,L15,2024-07-08
6474367136,07451712368,210,L15,2025-06-03
+911724005045,+917581814124,760,L15,2025-10-21
6499091334,6937923747,347,L15,2025-06-17
+911724005045,00084271094,632,L16,2025-01-15
6474367136,+917154516808,215,L12,2025-02-25
06038597703,+911724005045,370,L14,2024-04-23
+911724005045,05512567468,83,L14,2025-08-27
07451712368,6937923747,830,L16,2023-09-28
+918053100330,7439533942,402,L14,2024-09-02
5165604945,6937923747,441,L12,2022-07-10
+911724005045,+911382675869,569,L12,2022-06-06
6937923747,1241182449,409,L12,2022-08-27
6474367136,5171870262,792,L13,2022-01-14
6937923747,08247710932,42,L13,2025-09-14
03259532787,+917459615865,702,L16,2025-12-06
7439533942,2327193745,562,L16,2025-07-02
7439533942,+917154516808,543,L16,2024-04-04
+915348740164,6937923747,29,L14,2025-04-28
6474367136,6120183667,788,L12,2024-01-08
06238692221,6120183667,52,L16,2025-06-15
1047095214,6937923747,381,L14,2024-10-15
08742967175,+917459615865,707,L16,2024-04-06
+919868000257,7439533942,849,L16,2024-03-28
6474367136,03755646417,736,L16,2022-03-12
08247710932,+911724005045,242,L12,2023-03-14
01604817549,+911724005045,483,L13,2023-09-30
03755646417,6474367136,522,L15,2025-06-02
01864492519,+911724005045,90,L16,2023-09-07
6120183667,7439533942,16,L12,2022-09-03
1241182449,7439533942,326,L12,2022-09-09
7439533942,07351585064,716,L16,2023-10-03
7516136968,+917459615865,568,L14,2023-06-07
6937923747,9740344713,502,L15,2022-06-19
02545991022,06238692221,490,L12,2025-12-17
+911724005045,+911280598262,442,L12,2025-08-11
+911280598262,+917459615865,520,L13,2022-02-14
7439533942,7516136968,449,L13,2024-01-25
06889373467,06238692221,347,L13,2025-05-13
5148465648,+911724005045,749,L13,2023-07-25
+917459615865,1746120047,175,L15,2025-05-15
08261375060,+911724005045,788,L12,2023-11-19
+914505331586,06238692221,159,L16,2024-03-23
06238692221,08742967175,456,L14,2023-07-13
+911724005045,1241182449,275,L13,2022-06-07
6937923747,+912970213556,302,L12,2023-03-25
1047095214,+911724005045,435,L15,2024-04-20
6474367136,4024455022,899,L16,2022-05-26
+915348740164,+917459615865,210,L12,2023-11-17
6120183667,06238692221,315,L12,2023-04-12
06238692221,+911724005045,146,L15,2022-08-25
+914505331586,+917459615865,156,L15,2025-03-25
06038597703,6474367136,525,L14,2025-04-19
08536153051,+911724005045,335,L14,2024-02-26
6474367136,5396218518,300,L16,2023-06-16
5944064090,6937923747,274,L13,2022-06-27
+911724005045,+914505331586,135,L13,2022-01-28
04688623924,+911724005045,488,L14,2023-11-01
+917459615865,8805929622,596,L16,2024-03-31
0784473647,+917459615865,172,L16,2024-03-26
+911724005045,0147679764,790,L16,2022-02-18
06238692221,07752047116,474,L16,2025-11-12
