CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
08147700541,08742967175,122,L12,2024-08-17
08742967175,1047095214,430,L14,2022-07-14
08742967175,03755646417,527,L12,2025-07-20
5220472779,08742967175,601,L13,2025-09-21
+915348740164,08742967175,789,L13,2025-06-19
3552312432,08742967175,50,L16,2023-12-23
08742967175,6120183667,855,L15,2025-11-03
5220472779,08742967175,132,L15,2024-01-24
08742967175,5654310278,47,L12,2022-02-28
08742967175,08261375060,550,L16,2024-09-30
08742967175,04846773782,102,L13,2023-01-14
7809134316,+918156149784,559,L12,2022-05-04
6120183667,08742967175,883,L16,2022-07-15
08261375060,08742967175,792,L16,2025-06-11
+911467866912,6937923747,701,L15,2025-04-14
04688623924,08742967175,347,L16,2024-05-31
05562588153,08742967175,820,L12,2024-05-31
1241182449,08742967175,116,L13,2025-10-18
+919912419049,7809134316,758,L13,2025-08-31
5281685054,7809134316,416,L16,2022-06-18
+914228421020,08742967175,335,L13,2022-10-07
06156545271,6937923747,59,L14,2022-07-27
+914505331586,08742967175,559,L16,2024-04-27
8880670654,08742967175,248,L15,2022-04-11
7809134316,+917154516808,362,L14,2024-07-29
06232858842,08742967175,288,L14,2025-08-04
+919868000257,08742967175,588,L13,2024-07-26
08742967175,+915841687849,325,L12,2025-07-23
08742967175,00345054156,372,L13,2023-01-21
08742967175,1241182449,692,L12,2022-07-02
08742967175,08527722170,641,L12,2023-07-04
+917154516808,08742967175,121,L15,2024-03-31
08742967175,01902294131,524,L16,2023-04-02
08742967175,5281685054,619,L14,2024-08-26
08742967175,+913690034324,163,L13,2022-03-23
5220472779,7809134316,111,L16,2023-02-26
08742967175,02545991022,715,L13,2025-04-11
00576627028,08742967175,121,L15,2024-09-13
08742967175,03755646417,439,L15,2023-03-08
6937923747,06038597703,154,L15,2022-11-03
6937923747,6120183667,551,L14,2023-09-27
6631931491,6937923747,20,L14,2022-12-09
+918156149784,08742967175,782,L12,2025-07-04
03410369711,6937923747,893,L13,2022-09-04
1047095214,08742967175,762,L13,2025-01-06
08742967175,08247710932,165,L14,2022-02-07
08742967175,1746120047,216,L13,2025-08-29
08742967175,6966416052,635,L13,2022-03-01
07351585064,08742967175,819,L12,2023-12-26
+916562729806,08742967175,500,L14,2024-12-08
+910524278680,08742967175,802,L15,2022-01-23
05137098593,6937923747,300,L15,2024-07-08
6499091334,6937923747,347,L15,2025-06-17
