CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
00139904902,1241182449,422,L13,2022-07-10
1746120047,06038597703,618,L13,2024-11-06
1047095214,00139904902,198,L13,2025-11-29
00139904902,1047095214,835,L15,2024-02-20
06038597703,00139904902,740,L16,2024-09-26
5944064090,+918156149784,34,L14,2022-04-05
08877190659,+910276773592,711,L15,2023-05-28
04479627570,00139904902,430,L13,2022-12-26
08147700541,08742967175,122,L12,2024-08-17
06038597703,+917154516808,765,L16,2025-11-27
+917459615865,05271774490,163,L12,2024-04-29
2327193745,5944064090,246,L12,2024-01-13
1047095214,+910276773592,67,L15,2024-09-07
+911724005045,00608835615,734,L12,2024-06-27
03030548687,00139904902,156,L13,2022-05-15
06038597703,0847007661,306,L16,2024-07-18
08742967175,1047095214,430,L14,2022-07-14
+911724005045,02545991022,388,L15,2022-11-09
+919912419049,06238692221,579,L16,2025-06-27
2327193745,+917459615865,354,L14,2022-11-19
2327193745,08018242253,790,L14,2022-10-09
00748217594,1047095214,84,L16,2023-10-04
06238692221,03982146584,660,L14,2024-05-05
08742967175,03755646417,527,L12,2025-07-20
00139904902,1047095214,63,L14,2024-01-26
+911775891783,06038597703,599,L12,2025-02-09
06038597703,8805929622,700,L12,2025-05-09
+911382675869,06038597703,263,L16,2025-09-06
5220472779,08742967175,601,L13,2025-09-21
+912970213556,00139904902,676,L15,2025-12-01
06038597703,04688623924,837,L16,2022-09-19
+915348740164,08742967175,789,L13,2025-06-19
00139904902,+917581814124,485,L14,2023-02-02
08018242253,+919912419049,466,L12,2023-12-17
06238692221,5165604945,251,L15,2025-03-14
3552312432,08742967175,50,L16,2023-12-23
08742967175,6120183667,855,L15,2025-11-03
+913690034324,01778528922,42,L13,2023-08-24
5220472779,08742967175,132,L15,2024-01-24
00139904902,9856984789,441,L15,2022-12-08
0147679764,+914499727875,530,L13,2025-10-23
+917154516808,08414384249,38,L13,2025-05-24
0147679764,08414384249,385,L12,2024-06-28
00139904902,03755646417,731,L14,2023-04-07
08018242253,01604817549,295,L14,2022-06-11
01778528922,+916562729806,679,L16,2025-07-02
08742967175,5654310278,47,L12,2022-02-28
08018242253,07451712368,251,L16,2023-03-17
04369957773,04701687339,408,L14,2024-02-04
08742967175,08261375060,550,L16,2024-09-30
06038597703,0010943969,475,L14,2024-12-27
08742967175,04846773782,102,L13,2023-01-14
0147679764,00139904902,27,L14,2024-03-21
7809134316,+918156149784,559,L12,2022-05-04
+914505331586,+910276773592,900,L13,2025-01-09
+917581814124,+917459615865,789,L13,2022-02-02
4024455022,+911724005045,512,L14,2022-04-07
01778528922,0147679764,809,L14,2024-12-10
+918156149784,+914499727875,312,L13,2024-02-10
6169284511,00139904902,20,L13,2023-03-10
+910276773592,04369957773,777,L13,2024-09-07
00139904902,6499091334,482,L14,2024-12-28
00139904902,05512567468,514,L12,2024-08-12
2322602563,06038597703,570,L12,2024-09-01
6120183667,08742967175,883,L16,2022-07-15
08261375060,06038597703,558,L15,2023-11-11
08261375060,08742967175,792,L16,2025-06-11
+911467866912,6937923747,701,L15,2025-04-14
2127799799,00139904902,114,L12,2022-07-07
01778528922,5944064090,784,L12,2023-07-07
9740344713,06038597703,91,L13,2025-02-19
04688623924,08742967175,347,L16,2024-05-31
8895798687,00139904902,716,L15,2023-02-16
00139904902,05562588153,331,L15,2023-08-20
+917743487347,00139904902,263,L13,2025-09-10
05562588153,08742967175,820,L12,2024-05-31
00139904902,1047095214,216,L15,2024-12-03
00139904902,08877190659,834,L12,2025-12-26
1241182449,08742967175,116,L13,2025-10-18
06238692221,1241182449,224,L14,2023-02-26
05562588153,00139904902,402,L15,2025-06-05
00139904902,03755646417,715,L16,2022-10-17
06038597703,0847007661,593,L15,2024-02-25
+919912419049,7809134316,758,L13,2025-08-31
05137098593,00139904902,725,L14,2023-08-23
+916690967054,00139904902,258,L15,2025-10-16
00139904902,1241182449,797,L15,2022-07-10
+919868000257,+911724005045,710,L14,2022-09-28
08086131712,00139904902,721,L15,2023-04-25
5165604945,5944064090,227,L12,2022-06-27
+910276773592,00139904902,148,L14,2023-05-23
06038597703,01657262849,658,L12,2025-05-01
06038597703,08261375060,435,L16,2024-01-19
08414384249,08086131712,298,L16,2025-07-11
5281685054,7809134316,416,L16,2022-06-18
00139904902,+914228421020,786,L12,2025-08-23
00139904902,00748217594,871,L12,2023-05-04
06156545271,00139904902,764,L13,2025-09-09
00139904902,5171870262,742,L14,2023-10-18
+911382675869,00139904902,642,L15,2023-05-12
+917154516808,03259532787,796,L16,2023-02-05
08414384249,1241182449,678,L14,2024-02-10
+910276773592,03259532787,150,L14,2025-12-28
00139904902,00084271094,81,L13,2023-02-20
1047095214,00139904902,128,L14,2025-01-02
00139904902,00084271094,31,L16,2023-10-16
03259532787,+913036541458,677,L14,2023-05-09
+914228421020,08742967175,335,L13,2022-10-07
+916453521818,00748217594,659,L14,2024-09-24
06038597703,7298259526,586,L13,2022-03-08
05512567468,00139904902,656,L14,2022-07-01
06038597703,+916453521818,175,L15,2024-04-27
01778528922,00047974801,351,L16,2025-05-01
06156545271,6937923747,59,L14,2022-07-27
+917154516808,+911724005045,306,L16,2025-09-17
04701687339,1047095214,123,L15,2023-09-24
06038597703,+917154516808,395,L13,2024-01-27
+914505331586,08742967175,559,L16,2024-04-27
+916690967054,08414384249,464,L13,2022-12-21
03259532787,+917581814124,134,L15,2022-03-29
06038597703,08086131712,338,L16,2023-07-20
8880670654,08742967175,248,L15,2022-04-11
00139904902,08536153051,883,L12,2025-11-26
03259532787,+919912419049,312,L14,2024-06-26
5944064090,5964016582,421,L16,2024-09-19
00139904902,01604817549,143,L16,2024-12-09
6499091334,06038597703,171,L13,2025-03-17
7809134316,+917154516808,362,L14,2024-07-29
+919912419049,00139904902,538,L15,2025-07-01
06232858842,08742967175,288,L14,2025-08-04
03982146584,00139904902,148,L15,2022-02-22
08018242253,00345054156,675,L13,2022-07-02
+919868000257,08742967175,588,L13,2024-07-26
00139904902,+913690034324,802,L15,2022-06-15
08742967175,+915841687849,325,L12,2025-07-23
06038597703,+915348740164,209,L12,2024-02-04
00139904902,08501429401,520,L14,2025-04-20
08742967175,00345054156,372,L13,2023-01-21
08414384249,+912970213556,418,L13,2022-02-09
08742967175,1241182449,692,L12,2022-07-02
04688623924,00139904902,761,L12,2022-08-26
08742967175,08527722170,641,L12,2023-07-04
+917154516808,08742967175,121,L15,2024-03-31
+910276773592,00084271094,399,L15,2025-11-13
03755646417,06038597703,372,L12,2025-06-06
08742967175,01902294131,524,L16,2023-04-02
6120183667,03982146584,245,L15,2022-06-11
5944064090,2617964053,95,L15,2024-10-17
00139904902,02456506098,768,L12,2025-08-31
08414384249,+917154516808,60,L15,2023-04-02
