CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
00576627028,+918053100330,375,L15,2025-06-29
00139904902,1241182449,422,L13,2022-07-10
00576627028,06232858842,488,L15,2023-05-15
5220472779,7439533942,500,L14,2023-12-08
1047095214,00139904902,198,L13,2025-11-29
00139904902,1047095214,835,L15,2024-02-20
8516060715,08867533963,675,L12,2022-11-13
06038597703,00139904902,740,L16,2024-09-26
7769453147,08867533963,703,L13,2023-01-04
04479627570,00139904902,430,L13,2022-12-26
08147700541,08742967175,122,L12,2024-08-17
06038597703,+917154516808,765,L16,2025-11-27
02456506098,+917154516808,665,L12,2024-01-05
08086131712,+918053100330,130,L12,2024-07-20
03030548687,00139904902,156,L13,2022-05-15
08742967175,1047095214,430,L14,2022-07-14
08147700541,+917154516808,138,L12,2025-02-13
08867533963,+911043289861,773,L12,2024-05-16
05512567468,+911382675869,122,L16,2023-07-25
05512567468,03755646417,151,L15,2025-03-05
+910524278680,08247710932,618,L12,2022-04-23
00748217594,1047095214,84,L16,2023-10-04
08742967175,03755646417,527,L12,2025-07-20
00139904902,1047095214,63,L14,2024-01-26
5220472779,08742967175,601,L13,2025-09-21
+912970213556,00139904902,676,L15,2025-12-01
+917154516808,03755646417,224,L15,2023-12-01
+915348740164,08742967175,789,L13,2025-06-19
+917154516808,05107622683,459,L14,2025-06-04
00139904902,+917581814124,485,L14,2023-02-02
00576627028,08086131712,387,L15,2023-04-28
7298259526,+917154516808,33,L12,2023-10-15
05512567468,+916453521818,648,L16,2022-08-01
3552312432,08742967175,50,L16,2023-12-23
08742967175,6120183667,855,L15,2025-11-03
5220472779,08742967175,132,L15,2024-01-24
00139904902,9856984789,441,L15,2022-12-08
05512567468,+910524278680,895,L16,2023-12-24
+917154516808,08414384249,38,L13,2025-05-24
03030548687,7439533942,94,L14,2025-10-28
+917154516808,04688623924,569,L16,2022-09-23
00139904902,03755646417,731,L14,2023-04-07
08742967175,5654310278,47,L12,2022-02-28
5281685054,5171870262,659,L15,2022-03-04
+912870831727,+917154516808,580,L14,2022-08-06
05512567468,+910524278680,511,L15,2025-05-08
+911382675869,+917154516808,300,L15,2022-05-31
+911382675869,+917154516808,152,L16,2023-02-12
08742967175,08261375060,550,L16,2024-09-30
+918156149784,08867533963,798,L15,2025-06-06
+910524278680,00576627028,739,L12,2024-08-25
08742967175,04846773782,102,L13,2023-01-14
+917154516808,+913690034324,487,L13,2025-01-05
7439533942,+913690034324,84,L12,2025-03-01
03030548687,7439533942,61,L13,2024-07-17
0147679764,00139904902,27,L14,2024-03-21
+917154516808,0515319520,464,L15,2024-02-13
02545991022,05512567468,187,L15,2025-01-05
00576627028,07752047116,575,L13,2025-04-26
00576627028,5171870262,547,L15,2022-10-02
6169284511,00139904902,20,L13,2023-03-10
00139904902,6499091334,482,L14,2024-12-28
00139904902,05512567468,514,L12,2024-08-12
+917154516808,00576627028,581,L13,2023-03-30
2546291486,00576627028,867,L13,2025-07-15
+917154516808,+919832731585,687,L15,2025-06-16
6120183667,08742967175,883,L16,2022-07-15
08147700541,05512567468,105,L13,2024-06-14
08261375060,08742967175,792,L16,2025-06-11
08086131712,8805929622,35,L14,2025-07-22
2127799799,00139904902,114,L12,2022-07-07
1241182449,08247710932,866,L15,2025-06-24
04688623924,08742967175,347,L16,2024-05-31
8895798687,00139904902,716,L15,2023-02-16
00139904902,05562588153,331,L15,2023-08-20
+917581814124,08247710932,121,L13,2025-02-28
+917743487347,00139904902,263,L13,2025-09-10
06232858842,04846773782,523,L15,2025-11-17
05562588153,08742967175,820,L12,2024-05-31
05512567468,1241182449,112,L15,2023-08-29
00139904902,1047095214,216,L15,2024-12-03
05512567468,+913036541458,744,L15,2025-11-27
00139904902,08877190659,834,L12,2025-12-26
1241182449,08742967175,116,L13,2025-10-18
05562588153,00139904902,402,L15,2025-06-05
+914228421020,05512567468,870,L16,2024-07-26
00139904902,03755646417,715,L16,2022-10-17
02545991022,08867533963,508,L15,2024-05-01
05137098593,00139904902,725,L14,2023-08-23
+916690967054,00139904902,258,L15,2025-10-16
+917154516808,+914505331586,818,L15,2022-07-10
00139904902,1241182449,797,L15,2022-07-10
08086131712,01473210469,849,L15,2023-03-10
+915454948083,+917154516808,669,L12,2022-12-05
08086131712,00139904902,721,L15,2023-04-25
+910276773592,00139904902,148,L14,2023-05-23
08414384249,08086131712,298,L16,2025-07-11
00139904902,+914228421020,786,L12,2025-08-23
00139904902,00748217594,871,L12,2023-05-04
06156545271,00139904902,764,L13,2025-09-09
07451712368,05512567468,534,L13,2023-06-15
+917154516808,1998679807,899,L12,2023-07-05
+917154516808,0927557192,188,L16,2022-03-14
00139904902,5171870262,742,L14,2023-10-18
+911382675869,00139904902,642,L15,2023-05-12
+917154516808,03259532787,796,L16,2023-02-05
+919912419049,05512567468,864,L12,2025-11-21
+918156149784,+917154516808,770,L16,2022-06-23
00139904902,00084271094,81,L13,2023-02-20
1047095214,00139904902,128,L14,2025-01-02
+917581814124,+917154516808,650,L12,2025-08-13
+917581814124,08247710932,35,L15,2024-02-23
7439533942,+916690967054,633,L16,2025-06-22
00139904902,00084271094,31,L16,2023-10-16
+914228421020,08742967175,335,L13,2022-10-07
+916453521818,00748217594,659,L14,2024-09-24
05512567468,00139904902,656,L14,2022-07-01
7439533942,01823374989,260,L12,2025-11-20
05512567468,04688623924,742,L12,2022-01-03
09808932460,05512567468,389,L15,2022-07-27
03755646417,+917154516808,754,L16,2022-06-03
08247710932,1746120047,507,L12,2022-11-11
+917154516808,+911724005045,306,L16,2025-09-17
06038597703,+917154516808,395,L13,2024-01-27
7439533942,01823374989,481,L13,2023-06-24
+914505331586,08742967175,559,L16,2024-04-27
06038597703,08086131712,338,L16,2023-07-20
8880670654,08742967175,248,L15,2022-04-11
00139904902,08536153051,883,L12,2025-11-26
01343524082,5171870262,666,L13,2022-07-02
00139904902,01604817549,143,L16,2024-12-09
05512567468,08261375060,269,L12,2025-11-11
7809134316,+917154516808,362,L14,2024-07-29
+919912419049,00139904902,538,L15,2025-07-01
06232858842,08742967175,288,L14,2025-08-04
03982146584,00139904902,148,L15,2022-02-22
05512567468,08147700541,319,L14,2024-05-11
+917154516808,+914228421020,479,L15,2022-08-30
05137098593,00576627028,896,L13,2022-11-05
+919868000257,08742967175,588,L13,2024-07-26
00139904902,+913690034324,802,L15,2022-06-15
08742967175,+915841687849,325,L12,2025-07-23
00139904902,08501429401,520,L14,2025-04-20
08742967175,00345054156,372,L13,2023-01-21
+917154516808,6120183667,794,L16,2024-12-31
08742967175,1241182449,692,L12,2022-07-02
04688623924,00139904902,761,L12,2022-08-26
08742967175,08527722170,641,L12,2023-07-04
+917154516808,08742967175,121,L15,2024-03-31
5171870262,03950240268,826,L15,2025-03-11
08742967175,01902294131,524,L16,2023-04-02
00139904902,02456506098,768,L12,2025-08-31
08501429401,00576627028,575,L12,2025-01-29
08414384249,+917154516808,60,L15,2023-04-02
08742967175,5281685054,619,L14,2024-08-26
1241182449,05512567468,653,L16,2023-08-21
01183673657,00139904902,398,L16,2024-05-07
08742967175,+913690034324,163,L13,2022-03-23
05512567468,04688623924,330,L13,2024-12-12
5171870262,05137098593,99,L13,2023-12-17
7439533942,07652775841,633,L13,2025-06-26
+917581814124,+917154516808,827,L15,2024-11-07
00576627028,6120183667,529,L13,2022-10-19
05512567468,0147679764,245,L14,2022-07-24
08742967175,02545991022,715,L13,2025-04-11
+911382675869,+917154516808,328,L13,2024-05-27
01902294131,05512567468,700,L15,2023-11-11
1047095214,05512567468,317,L16,2024-09-24
+914505331586,+917154516808,15,L13,2025-09-19
+917154516808,+910524278680,216,L14,2024-11-26
+917154516808,02545991022,860,L16,2022-06-09
05512567468,5220472779,503,L16,2024-09-14
00576627028,08742967175,121,L15,2024-09-13
8805929622,08086131712,146,L12,2025-09-12
1998679807,7439533942,721,L12,2022-11-28
2327193745,04846773782,351,L16,2025-02-01
04688623924,00576627028,366,L16,2024-11-23
08086131712,1998679807,355,L16,2022-06-05
+917154516808,00139904902,593,L15,2023-07-17
08742967175,03755646417,439,L15,2023-03-08
+918156149784,+917154516808,879,L14,2024-03-31
05137098593,00139904902,503,L14,2023-09-07
08086131712,+918156149784,66,L14,2023-03-18
+917154516808,+911382675869,834,L14,2023-06-12
05562588153,00576627028,193,L13,2022-02-17
2327193745,08086131712,102,L15,2022-05-11
00139904902,+917996507527,295,L13,2024-06-26
5220472779,00139904902,492,L16,2024-08-14
+917154516808,08557444313,315,L12,2022-01-22
00748217594,+917996507527,737,L15,2025-08-15
07451712368,00139904902,160,L16,2022-04-12
+917154516808,+910524278680,687,L12,2023-03-23
+914228421020,08247710932,253,L12,2022-01-19
+917154516808,+914505331586,166,L12,2024-10-20
+918156149784,08742967175,782,L12,2025-07-04
05512567468,8895798687,45,L15,2024-09-20
+918053100330,05512567468,754,L14,2024-08-17
+917154516808,1241182449,658,L15,2024-11-02
+911161528098,00139904902,661,L12,2023-10-22
+917154516808,05271774490,430,L12,2024-01-26
00576627028,6556981693,658,L14,2025-03-26
+919868000257,00139904902,385,L15,2024-04-24
08261375060,00139904902,251,L16,2025-02-27
+910276773592,7439533942,411,L12,2022-01-01
+915348740164,05512567468,146,L14,2023-06-27
08086131712,+914505331586,518,L13,2024-06-08
+918053100330,05512567468,676,L14,2022-02-19
03755646417,05512567468,846,L16,2024-06-24
1047095214,08742967175,762,L13,2025-01-06
+917154516808,6169284511,544,L14,2022-03-31
5964016582,05512567468,115,L14,2022-02-09
08742967175,08247710932,165,L14,2022-02-07
0147679764,05512567468,314,L16,2023-04-29
5171870262,2617964053,441,L16,2023-10-02
08742967175,1746120047,216,L13,2025-08-29
+910276773592,00139904902,768,L14,2025-07-28
05512567468,+918156149784,493,L16,2022-10-02
08247710932,+911467866912,590,L16,2025-05-01
8895798687,00576627028,466,L13,2022-02-21
00139904902,7516136968,461,L13,2023-08-15
+910524278680,5171870262,187,L14,2022-11-27
00576627028,2327193745,219,L12,2025-06-07
7298259526,05512567468,137,L16,2025-06-12
05512567468,04688623924,222,L13,2022-01-24
01604817549,00139904902,11,L14,2022-08-22
08742967175,6966416052,635,L13,2022-03-01
6966416052,00139904902,553,L13,2022-02-08
07351585064,08742967175,819,L12,2023-12-26
+917154516808,08261375060,314,L16,2023-03-19
00139904902,5148465648,808,L13,2022-03-18
+916562729806,08742967175,500,L14,2024-12-08
5165604945,00139904902,842,L16,2023-02-10
04846773782,00576627028,640,L16,2023-05-15
+917581814124,05512567468,886,L12,2023-08-01
08536153051,05512567468,432,L14,2022-11-12
+910524278680,08742967175,802,L15,2022-01-23
05512567468,00047974801,306,L13,2023-08-16
+917154516808,03755646417,806,L13,2025-12-06
3597820715,00576627028,397,L15,2023-05-03
00139904902,1241182449,13,L12,2022-05-20
08867533963,05137098593,706,L14,2024-07-02
04846773782,6120183667,667,L14,2022-07-05
00139904902,04701687339,594,L13,2025-01-22
00139904902,05562588153,223,L16,2022-04-04
03755646417,+917154516808,173,L13,2024-06-17
+917154516808,9016272046,503,L12,2022-06-15
8880670654,5171870262,831,L13,2024-09-01
05512567468,1241182449,246,L12,2023-01-29
5171870262,01864492519,230,L16,2023-08-28
00139904902,+911713900532,610,L16,2022-11-02
03030548687,5171870262,50,L15,2022-03-24
+917154516808,+919832731585,379,L13,2024-01-21
+917743487347,08742967175,557,L15,2022-08-21
05512567468,06232858842,544,L15,2022-09-09
6120183667,08867533963,356,L14,2025-09-04
6474367136,+917154516808,215,L12,2025-02-25
05512567468,00139904902,627,L13,2025-08-06
04701687339,08247710932,507,L16,2023-10-13
1241182449,05512567468,320,L16,2024-07-01
00576627028,+911382675869,732,L13,2025-03-09
00139904902,03410369711,143,L13,2024-01-02
+910524278680,+917154516808,656,L12,2023-12-31
00139904902,+917154516808,841,L16,2024-06-24
+918156149784,00139904902,219,L12,2022-09-24
05512567468,08536153051,804,L13,2025-06-09
+917154516808,03950240268,455,L12,2025-10-11
03755646417,05512567468,393,L13,2024-05-18
08086131712,01604817549,697,L12,2022-06-24
02316658760,04846773782,609,L13,2022-07-28
00139904902,+914936899809,783,L16,2022-06-06
+919832731585,05512567468,296,L12,2023-10-19
08742967175,1241182449,338,L15,2022-03-18
+911382675869,00139904902,105,L12,2024-09-27
+911724005045,05512567468,83,L14,2025-08-27
+918053100330,04846773782,644,L15,2024-11-21
+917154516808,+916690967054,159,L14,2025-11-04
08536153051,08867533963,885,L13,2022-05-12
08086131712,08261375060,867,L13,2022-10-15
+917154516808,08414384249,329,L15,2025-01-22
06232858842,+917154516808,320,L16,2022-02-13
08144739473,08742967175,437,L13,2022-07-25
00139904902,+914505331586,166,L16,2023-05-27
+917154516808,08247710932,391,L13,2025-03-14
5171870262,+914499727875,154,L14,2022-02-28
8895798687,00139904902,714,L13,2024-03-25
07451712368,08742967175,484,L12,2022-09-28
00139904902,05137098593,150,L12,2023-06-18
00139904902,00047974801,516,L14,2023-07-30
01604817549,00748217594,173,L15,2023-10-09
5171870262,+914505331586,791,L12,2024-10-17
08247710932,03950240268,113,L13,2023-10-25
08742967175,+910524278680,642,L14,2024-07-16
+918053100330,7439533942,402,L14,2024-09-02
9740344713,00748217594,825,L14,2024-09-05
00576627028,1047095214,742,L14,2025-03-10
05512567468,+914228421020,792,L12,2024-10-28
+910524278680,5171870262,726,L14,2023-09-02
04688623924,08742967175,897,L13,2023-01-19
6966416052,00139904902,837,L14,2025-06-17
00748217594,4024455022,813,L13,2025-01-08
08742967175,08501429401,872,L15,2025-12-31
00139904902,+911280598262,668,L15,2024-05-04
08742967175,+919912419049,229,L14,2025-04-18
00139904902,2327193745,53,L14,2022-02-07
09808932460,05512567468,167,L16,2022-12-24
6120183667,08742967175,146,L13,2022-09-09
6474367136,5171870262,792,L13,2022-01-14
+914505331586,+917154516808,777,L14,2024-04-29
6937923747,08247710932,42,L13,2025-09-14
7439533942,2327193745,562,L16,2025-07-02
08742967175,6966416052,762,L16,2022-09-16
00139904902,08742967175,655,L12,2022-11-24
08261375060,00139904902,437,L12,2024-10-31
05512567468,+910524278680,671,L15,2022-09-13
00139904902,3183933529,847,L15,2024-01-10
7439533942,+917154516808,543,L16,2024-04-04
+916453521818,5171870262,171,L16,2022-10-23
+919868000257,00139904902,502,L13,2022-02-27
00345054156,08742967175,51,L15,2025-10-05
00139904902,+914499727875,178,L16,2022-05-01
06038597703,00139904902,427,L14,2023-10-26
+917154516808,08261375060,128,L13,2022-04-17
00139904902,1746120047,72,L12,2024-09-18
00139904902,+914499727875,90,L16,2025-07-26
0784473647,08742967175,713,L12,2022-10-01
00576627028,08527722170,725,L15,2024-09-28
0147679764,05512567468,837,L16,2024-02-10
05512567468,03755646417,791,L12,2025-11-28
+913200379176,+917154516808,202,L12,2024-06-29
08536153051,00139904902,869,L14,2024-04-13
03755646417,00139904902,646,L12,2025-07-04
00139904902,08536153051,71,L12,2022-09-19
08536153051,04846773782,637,L13,2024-04-21
08742967175,+917058957829,806,L15,2022-02-23
+911280598262,00139904902,451,L14,2024-11-16
