CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
+919868000257,5964016582,477,L13,2022-08-29
4422583132,01604817549,845,L14,2022-01-06
9121655852,04688623924,672,L15,2022-11-08
+914228421020,+917581814124,385,L13,2022-08-10
+917581814124,+919912419049,797,L16,2022-10-30
03030548687,00139904902,156,L13,2022-05-15
7516136968,+917581814124,839,L13,2022-10-30
1047095214,+917581814124,672,L14,2023-01-21
+917581814124,08261375060,736,L16,2022-06-22
+912970213556,00139904902,676,L15,2025-12-01
+917581814124,03755646417,453,L15,2022-03-31
00139904902,+917581814124,485,L14,2023-02-02
+915348740164,+912970213556,488,L13,2025-11-26
01604817549,9121655852,561,L14,2024-08-27
8880670654,05271774490,400,L13,2023-11-26
5654310278,01604817549,825,L15,2022-06-19
03030548687,7439533942,94,L14,2025-10-28
0515319520,08536153051,733,L13,2025-12-24
5396218518,+911280598262,412,L16,2024-09-07
+918053100330,0010943969,286,L14,2022-09-14
08742967175,5654310278,47,L12,2022-02-28
8880670654,1746120047,662,L15,2023-09-11
1047095214,03410369711,514,L12,2022-02-17
09808932460,7516136968,787,L14,2024-04-05
03755646417,+919868000257,762,L16,2023-09-05
08877190659,+917581814124,382,L12,2023-11-10
00047974801,3183933529,820,L12,2025-11-10
+917581814124,01657262849,591,L12,2025-12-05
06038597703,0010943969,475,L14,2024-12-27
4422583132,04688623924,285,L12,2023-08-13
5654310278,02545991022,770,L13,2024-09-08
02545991022,09808932460,492,L13,2024-09-04
09808932460,03755646417,42,L15,2024-03-24
+918156149784,5654310278,725,L12,2023-09-29
03030548687,7439533942,61,L13,2024-07-17
+917581814124,08147700541,597,L12,2022-05-30
+917154516808,0515319520,464,L15,2024-02-13
00047974801,1047095214,741,L15,2025-01-20
05137098593,+917581814124,258,L14,2024-08-01
+917581814124,+917459615865,789,L13,2022-02-02
03634957885,+917581814124,745,L15,2025-08-07
1241182449,+917581814124,695,L13,2024-05-31
+914505331586,0784473647,475,L13,2025-03-03
9121655852,+919912419049,705,L12,2022-06-15
0927557192,+919912419049,893,L16,2025-11-18
03030548687,+911382675869,38,L14,2023-01-03
+912172715518,08877190659,582,L16,2023-05-08
+917581814124,08247710932,121,L13,2025-02-28
0927557192,+914505331586,856,L14,2022-10-18
+912172715518,05271774490,533,L16,2022-12-24
3597820715,+917581814124,69,L12,2025-03-28
+919868000257,+911724005045,710,L14,2022-09-28
9016272046,4422583132,285,L14,2022-07-11
05137098593,00047974801,374,L13,2023-10-11
7769453147,5654310278,123,L16,2024-07-17
+917154516808,0927557192,188,L16,2022-03-14
03410369711,5220472779,797,L14,2023-09-29
2322602563,0927557192,870,L15,2024-11-30
+917581814124,+917154516808,650,L12,2025-08-13
+917581814124,08247710932,35,L15,2024-02-23
04688623924,9121655852,805,L14,2025-12-31
+919912419049,08527722170,802,L12,2023-07-30
+917581814124,1047095214,371,L13,2025-04-11
+918053100330,9121655852,509,L14,2025-01-15
9856984789,0927557192,631,L16,2023-03-29
09808932460,05512567468,389,L15,2022-07-27
01778528922,00047974801,351,L16,2025-05-01
08527722170,+913690034324,446,L13,2025-08-31
1047095214,08527722170,276,L16,2022-07-06
03259532787,+917581814124,134,L15,2022-03-29
03410369711,01823374989,675,L16,2024-09-21
8880670654,08742967175,248,L15,2022-04-11
0927557192,03030548687,25,L14,2023-11-23
5220472779,+917581814124,532,L12,2022-11-22
07752047116,+917581814124,522,L12,2024-03-23
08018242253,00345054156,675,L13,2022-07-02
+919868000257,08742967175,588,L13,2024-07-26
0515319520,+915546659051,548,L12,2023-01-26
03755646417,+917581814124,310,L15,2023-08-19
08742967175,00345054156,372,L13,2023-01-21
08414384249,+912970213556,418,L13,2022-02-09
1047095214,00047974801,275,L12,2024-08-08
08536153051,0515319520,14,L13,2022-10-11
08742967175,08527722170,641,L12,2023-07-04
5220472779,09808932460,749,L15,2022-09-25
0927557192,5148465648,426,L12,2024-06-21
0515319520,+911382675869,675,L15,2025-10-07
7214895134,0515319520,473,L16,2025-09-10
0010943969,8895798687,515,L16,2022-01-09
5654310278,7383473597,186,L16,2025-11-17
03755646417,+917581814124,111,L16,2024-03-04
+912970213556,01864492519,285,L14,2024-03-25
9856984789,8880670654,529,L16,2023-09-05
0927557192,+912870831727,732,L13,2025-08-24
0147679764,08527722170,551,L15,2023-08-09
0010943969,04701687339,325,L12,2025-02-04
+912172715518,0847007661,797,L16,2025-07-04
0010943969,01604817549,810,L13,2024-10-31
5396218518,02545991022,344,L14,2024-01-09
+917581814124,02456506098,14,L14,2022-08-23
