CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
+919868000257,5964016582,477,L13,2022-08-29
6120183667,07652775841,666,L14,2022-03-22
04479627570,00139904902,430,L13,2022-12-26
5964016582,08261375060,268,L14,2024-09-13
+914228421020,+917581814124,385,L13,2022-08-10
+917581814124,+919912419049,797,L16,2022-10-30
6966416052,6169284511,679,L14,2024-12-03
03030548687,00139904902,156,L13,2022-05-15
7516136968,+917581814124,839,L13,2022-10-30
1047095214,+917581814124,672,L14,2023-01-21
+917581814124,08261375060,736,L16,2022-06-22
+917581814124,03755646417,453,L15,2022-03-31
00139904902,+917581814124,485,L14,2023-02-02
8880670654,05271774490,400,L13,2023-11-26
5654310278,01604817549,825,L15,2022-06-19
01604817549,5964016582,125,L14,2023-06-21
03030548687,7439533942,94,L14,2025-10-28
5396218518,+911280598262,412,L16,2024-09-07
04479627570,+910524278680,132,L13,2024-11-27
08742967175,5654310278,47,L12,2022-02-28
8880670654,1746120047,662,L15,2023-09-11
1047095214,03410369711,514,L12,2022-02-17
08877190659,+917581814124,382,L12,2023-11-10
+917581814124,01657262849,591,L12,2025-12-05
5654310278,02545991022,770,L13,2024-09-08
+910524278680,07652775841,236,L13,2025-07-30
6169284511,+914505331586,592,L16,2023-04-21
06232858842,+917058957829,11,L15,2023-06-19
+918156149784,5654310278,725,L12,2023-09-29
03030548687,7439533942,61,L13,2024-07-17
+917581814124,08147700541,597,L12,2022-05-30
05137098593,+917581814124,258,L14,2024-08-01
+917581814124,+917459615865,789,L13,2022-02-02
6169284511,00139904902,20,L13,2023-03-10
03634957885,+917581814124,745,L15,2025-08-07
1241182449,+917581814124,695,L13,2024-05-31
03030548687,+911382675869,38,L14,2023-01-03
+917581814124,08247710932,121,L13,2025-02-28
+911775891783,5964016582,116,L14,2023-05-24
3597820715,+917581814124,69,L12,2025-03-28
7769453147,5654310278,123,L16,2024-07-17
03410369711,5220472779,797,L14,2023-09-29
+917581814124,+917154516808,650,L12,2025-08-13
+917581814124,08247710932,35,L15,2024-02-23
+919912419049,08527722170,802,L12,2023-07-30
+917581814124,1047095214,371,L13,2025-04-11
5964016582,+915348740164,722,L16,2023-12-22
08527722170,+913690034324,446,L13,2025-08-31
1047095214,08527722170,276,L16,2022-07-06
03259532787,+917581814124,134,L15,2022-03-29
03410369711,01823374989,675,L16,2024-09-21
8880670654,08742967175,248,L15,2022-04-11
0927557192,03030548687,25,L14,2023-11-23
5944064090,5964016582,421,L16,2024-09-19
5220472779,+917581814124,532,L12,2022-11-22
07752047116,+917581814124,522,L12,2024-03-23
6169284511,0147679764,524,L13,2023-09-07
08018242253,00345054156,675,L13,2022-07-02
03755646417,+917581814124,310,L15,2023-08-19
08742967175,00345054156,372,L13,2023-01-21
08742967175,08527722170,641,L12,2023-07-04
5654310278,7383473597,186,L16,2025-11-17
03755646417,+917581814124,111,L16,2024-03-04
9856984789,8880670654,529,L16,2023-09-05
0147679764,08527722170,551,L15,2023-08-09
04479627570,+913690034324,668,L16,2024-01-24
5396218518,02545991022,344,L14,2024-01-09
+917581814124,02456506098,14,L14,2022-08-23
7439533942,07652775841,633,L13,2025-06-26
+917581814124,+917154516808,827,L15,2024-11-07
08261375060,03410369711,764,L12,2024-06-10
+911280598262,+917581814124,269,L15,2024-04-14
08144739473,6556981693,810,L14,2025-11-05
+917581814124,+915348740164,165,L13,2024-12-28
+919832731585,00345054156,330,L15,2024-09-22
+917581814124,+911713900532,792,L13,2025-04-23
6169284511,1746120047,561,L15,2025-01-10
03755646417,5654310278,534,L16,2024-04-10
+917581814124,03755646417,680,L14,2024-11-12
07115921249,03410369711,549,L12,2024-10-27
03030548687,8805929622,669,L16,2024-06-02
6499091334,03410369711,423,L13,2023-06-12
04688623924,+917581814124,487,L15,2025-05-14
03030548687,5220472779,498,L14,2022-08-27
+917581814124,8516060715,828,L16,2023-04-28
08527722170,+915454948083,395,L12,2022-01-26
+917058957829,9016272046,750,L16,2022-03-28
08144739473,08261375060,484,L12,2025-08-01
+917581814124,01823374989,46,L14,2022-05-25
06232858842,03030548687,724,L12,2025-03-26
03410369711,6937923747,893,L13,2022-09-04
+917154516808,6169284511,544,L14,2022-03-31
