CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
08261375060,1241182449,895,L15,2025-01-16
+912870831727,1232812067,720,L12,2024-09-19
+915348740164,6120183667,823,L13,2023-05-06
00139904902,1241182449,422,L13,2022-07-10
05562588153,+913200379176,609,L12,2023-11-11
+915348740164,+911280598262,651,L14,2025-11-02
4958887947,1998679807,449,L12,2022-07-21
0147679764,9016272046,457,L16,2023-12-09
08877190659,+910276773592,711,L15,2023-05-28
1241182449,08261375060,410,L12,2023-07-17
04688623924,+915348740164,378,L12,2022-09-27
+912870831727,1746120047,379,L16,2024-12-23
1241182449,05137098593,470,L14,2024-01-25
6120183667,+913662994680,51,L14,2022-03-18
7298259526,+913662994680,245,L13,2025-01-05
02456506098,+917154516808,665,L12,2024-01-05
1241182449,5220472779,153,L16,2022-09-24
1241182449,04688623924,248,L14,2025-04-20
1241182449,01823374989,134,L16,2024-05-12
+913662994680,+911280598262,464,L16,2024-01-12
1047095214,+910276773592,67,L15,2024-09-07
01183673657,+913036541458,723,L16,2022-08-23
01604817549,+916562729806,498,L12,2023-04-05
+915348740164,07752047116,785,L14,2023-09-25
+911467866912,0847007661,58,L13,2022-11-15
1820377889,+910524278680,88,L15,2023-07-12
+910524278680,08247710932,618,L12,2022-04-23
9367632016,05137098593,240,L16,2024-10-21
+913662994680,1241182449,337,L16,2022-12-18
08501429401,+913678377701,182,L13,2025-05-18
6120183667,+915841687849,335,L14,2025-07-08
6120183667,+915348740164,729,L15,2024-06-15
9367632016,+913690034324,91,L16,2023-09-27
2322602563,0147679764,525,L12,2024-01-12
+918053100330,4958887947,163,L14,2022-06-08
08536153051,08501429401,794,L16,2025-01-10
+915348740164,08742967175,789,L13,2025-06-19
0847007661,+916562729806,190,L16,2025-11-19
7298259526,+917154516808,33,L12,2023-10-15
+915348740164,+912970213556,488,L13,2025-11-26
1241182449,2327193745,158,L16,2025-01-28
05137098593,5148465648,300,L14,2023-05-02
7214895134,0586518506,659,L15,2025-06-29
1241182449,01604817549,252,L14,2022-10-22
1241182449,5220472779,49,L15,2025-07-25
02456506098,+913678377701,21,L12,2024-01-02
02456506098,06232858842,191,L12,2022-10-04
+910524278680,+918053100330,47,L14,2023-10-09
+915348740164,6120183667,297,L12,2024-01-02
09361832421,08501429401,340,L14,2025-09-15
05512567468,+910524278680,895,L16,2023-12-24
4958887947,07752047116,815,L12,2022-04-28
+915348740164,+911280598262,802,L14,2025-08-14
+917996507527,5148465648,758,L15,2023-01-17
+918053100330,8895798687,80,L13,2024-07-14
07351585064,+913200379176,329,L12,2025-08-08
04479627570,+910524278680,132,L13,2024-11-27
5165604945,2322602563,661,L16,2022-12-12
01778528922,+916562729806,679,L16,2025-07-02
+910524278680,6120183667,595,L13,2023-06-27
+912870831727,+917154516808,580,L14,2022-08-06
01657262849,7214895134,465,L13,2023-05-23
02160733754,9740344713,398,L15,2025-06-14
05512567468,+910524278680,511,L15,2025-05-08
1232812067,1241182449,115,L13,2024-06-01
+919912419049,+910524278680,496,L16,2022-12-16
+912499471746,+911467866912,309,L13,2023-08-15
+910524278680,07652775841,236,L13,2025-07-30
+910524278680,00576627028,739,L12,2024-08-25
1241182449,+911382675869,114,L14,2023-11-18
8516060715,1241182449,674,L13,2024-01-07
6120183667,+911467866912,381,L13,2025-06-12
+919912419049,8895798687,161,L16,2024-07-20
+913662994680,2327193745,602,L12,2024-09-28
+915841687849,1047095214,298,L13,2024-04-17
+914505331586,+910276773592,900,L13,2025-01-09
+916562729806,+918053100330,747,L12,2022-08-20
2327193745,08501429401,39,L16,2024-07-03
08536153051,2322602563,746,L12,2023-01-26
+910276773592,04369957773,777,L13,2024-09-07
1241182449,1746120047,603,L15,2025-04-01
02545991022,1241182449,549,L15,2025-02-03
1241182449,05137098593,286,L14,2025-01-02
1241182449,+917581814124,695,L13,2024-05-31
6556981693,02160733754,157,L13,2023-05-09
2322602563,06038597703,570,L12,2024-09-01
06232858842,+910524278680,81,L14,2025-11-02
1241182449,2327193745,152,L15,2025-12-30
+911467866912,6937923747,701,L15,2025-04-14
+914505331586,+916562729806,733,L13,2025-07-22
+912870831727,+918053100330,464,L16,2025-02-14
01604817549,08501429401,96,L16,2023-12-26
2322602563,07115921249,337,L12,2024-02-28
1241182449,08247710932,866,L15,2025-06-24
8895798687,00139904902,716,L15,2023-02-16
1241182449,03634957885,527,L16,2024-11-28
05512567468,1241182449,112,L15,2023-08-29
05512567468,+913036541458,744,L15,2025-11-27
1241182449,08742967175,116,L13,2025-10-18
+915348740164,5165604945,207,L16,2024-07-09
06238692221,1241182449,224,L14,2023-02-26
+915348740164,+919912419049,300,L15,2022-12-11
5148465648,+913662994680,798,L14,2025-01-17
+912499471746,4958887947,465,L14,2023-06-23
8895798687,3597820715,426,L14,2022-05-02
5220472779,9367632016,891,L13,2022-09-29
00139904902,1241182449,797,L15,2022-07-10
+912870831727,08536153051,812,L12,2023-12-05
+910524278680,4024455022,861,L12,2024-07-30
+913200379176,5220472779,456,L12,2024-07-23
9016272046,4422583132,285,L14,2022-07-11
1241182449,+918156149784,841,L15,2022-09-04
+916453521818,08501429401,325,L14,2024-01-23
+914345581223,7214895134,752,L14,2024-02-26
+910276773592,00139904902,148,L14,2023-05-23
6499091334,+911467866912,32,L14,2025-09-10
+914228421020,1241182449,225,L12,2022-03-23
05137098593,+916562729806,90,L12,2023-09-27
+913573322141,+915348740164,831,L14,2024-05-29
03755646417,9016272046,796,L16,2022-07-30
0147679764,+913662994680,763,L12,2024-11-08
+910524278680,5220472779,255,L15,2022-04-05
08414384249,1241182449,678,L14,2024-02-10
6556981693,05137098593,248,L15,2024-05-09
+910276773592,03259532787,150,L14,2025-12-28
2322602563,0927557192,870,L15,2024-11-30
02160733754,8895798687,844,L12,2024-03-18
+910524278680,08877190659,844,L12,2022-12-23
02160733754,08501429401,817,L12,2022-10-14
1241182449,08261375060,232,L13,2022-09-25
4958887947,+918053100330,666,L13,2024-06-27
2322602563,08536153051,833,L12,2023-11-11
+910524278680,1047095214,177,L15,2025-03-21
03259532787,+913036541458,677,L14,2023-05-09
07351585064,02456506098,402,L13,2023-12-28
5964016582,+915348740164,722,L16,2023-12-22
03755646417,+915348740164,62,L16,2023-04-22
2327193745,+912870831727,739,L14,2022-12-30
06038597703,7298259526,586,L13,2022-03-08
6556981693,07451712368,344,L13,2022-06-09
1241182449,08557444313,112,L14,2022-06-01
06232858842,02160733754,216,L14,2022-12-16
+911382675869,08501429401,297,L14,2025-01-01
06156545271,+915348740164,287,L13,2024-04-05
+915348740164,+918053100330,857,L12,2023-02-16
06232858842,+912870831727,182,L12,2025-05-16
+914228421020,1241182449,683,L16,2024-02-06
4958887947,03634957885,433,L15,2024-04-08
+910524278680,6120183667,599,L12,2025-06-25
08742967175,+915841687849,325,L12,2025-07-23
1241182449,07752047116,784,L16,2022-12-12
06038597703,+915348740164,209,L12,2024-02-04
00139904902,08501429401,520,L14,2025-04-20
+919912419049,+915841687849,221,L16,2022-02-14
07451712368,7214895134,733,L12,2025-08-25
+910524278680,7298259526,682,L12,2022-08-10
+910524278680,+913662994680,459,L12,2024-02-18
09361832421,+915348740164,513,L15,2023-03-02
08742967175,1241182449,692,L12,2022-07-02
+913036541458,03755646417,45,L14,2023-08-19
+910276773592,00084271094,399,L15,2025-11-13
+912870831727,6966416052,869,L12,2022-11-23
0927557192,5148465648,426,L12,2024-06-21
6120183667,9016272046,874,L15,2024-08-19
00139904902,02456506098,768,L12,2025-08-31
08501429401,00576627028,575,L12,2025-01-29
+913690034324,+913662994680,782,L13,2025-09-11
1241182449,05512567468,653,L16,2023-08-21
+915546659051,+910524278680,653,L16,2025-10-08
7214895134,0515319520,473,L16,2025-09-10
0010943969,8895798687,515,L16,2022-01-09
0927557192,+912870831727,732,L13,2025-08-24
1820377889,+915348740164,838,L12,2024-07-15
+918156149784,+910524278680,395,L15,2024-03-04
1241182449,+915454948083,640,L13,2024-06-26
1047095214,02456506098,81,L13,2023-01-18
+911382675869,+912870831727,603,L12,2023-06-07
+917581814124,02456506098,14,L14,2022-08-23
1241182449,+911280598262,691,L13,2025-07-13
1998679807,+916562729806,475,L12,2023-11-11
+914505331586,+910524278680,818,L16,2023-05-31
08144739473,6556981693,810,L14,2025-11-05
+917581814124,+915348740164,165,L13,2024-12-28
0010943969,1241182449,900,L13,2025-02-10
7214895134,1241182449,615,L16,2024-03-18
1241182449,7769453147,231,L15,2025-12-29
+915348740164,01864492519,242,L14,2022-05-09
+917154516808,+910524278680,216,L14,2024-11-26
08501429401,01473210469,653,L14,2023-07-15
1241182449,09808932460,455,L13,2022-12-06
9016272046,9856984789,841,L13,2022-08-31
7769453147,9367632016,611,L13,2022-11-26
6120183667,+915348740164,591,L12,2022-10-28
2322602563,02545991022,622,L12,2025-01-09
+913036541458,8895798687,493,L12,2023-04-22
1241182449,08147700541,12,L16,2025-03-29
04369957773,1241182449,675,L14,2023-02-25
+914499727875,6556981693,441,L16,2025-08-27
+915348740164,06038597703,415,L16,2025-06-11
1232812067,+910276773592,63,L15,2022-12-25
+910276773592,01902294131,625,L15,2023-02-03
1241182449,08261375060,259,L12,2023-08-12
9016272046,6556981693,85,L15,2025-10-16
06038597703,08501429401,375,L14,2025-06-08
1241182449,7214895134,893,L16,2025-10-23
7383473597,+911467866912,770,L16,2025-04-17
1746120047,+915348740164,411,L12,2024-12-09
6556981693,+919832731585,91,L15,2025-09-03
+912870831727,08261375060,34,L14,2022-03-13
1047095214,1241182449,508,L14,2024-09-04
1241182449,06238692221,304,L13,2025-05-07
1241182449,03259532787,293,L13,2023-07-06
1241182449,2327193745,435,L15,2023-10-01
4958887947,1047095214,815,L14,2022-03-06
2127799799,+915348740164,476,L16,2022-07-12
+917058957829,9016272046,750,L16,2022-03-28
+917154516808,+910524278680,687,L12,2023-03-23
+913200379176,+919912419049,576,L14,2025-08-13
05512567468,8895798687,45,L15,2024-09-20
+911280598262,+916562729806,307,L16,2023-06-24
+917154516808,1241182449,658,L15,2024-11-02
02160733754,02545991022,49,L13,2022-09-23
+915348740164,6120183667,402,L15,2025-09-09
00576627028,6556981693,658,L14,2025-03-26
