CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
+912870831727,1232812067,720,L12,2024-09-19
5220472779,01902294131,813,L14,2024-04-29
2617964053,+919912419049,799,L12,2024-04-21
04688623924,09361832421,388,L13,2024-06-01
03755646417,06156545271,396,L13,2025-06-23
08877190659,+910276773592,711,L15,2023-05-28
0586518506,2617964053,593,L14,2023-08-29
04688623924,+919912419049,199,L14,2025-06-25
+919912419049,+911280598262,848,L14,2024-08-08
+917581814124,+919912419049,797,L16,2022-10-30
+915454948083,03755646417,681,L13,2022-02-22
07752047116,6120183667,566,L14,2025-12-29
+919912419049,06238692221,579,L16,2025-06-27
+915348740164,07752047116,785,L14,2023-09-25
05512567468,03755646417,151,L15,2025-03-05
9740344713,04369957773,514,L13,2024-05-31
08536153051,01657262849,608,L16,2024-03-31
08742967175,03755646417,527,L12,2025-07-20
+917154516808,03755646417,224,L15,2023-12-01
+917581814124,03755646417,453,L15,2022-03-31
08018242253,+919912419049,466,L12,2023-12-17
7214895134,0586518506,659,L15,2025-06-29
09361832421,08501429401,340,L14,2025-09-15
4958887947,07752047116,815,L12,2022-04-28
6631931491,07451712368,374,L16,2025-02-08
6120183667,03755646417,137,L16,2024-06-05
00139904902,03755646417,731,L14,2023-04-07
01657262849,7214895134,465,L13,2023-05-23
02160733754,9740344713,398,L15,2025-06-14
1232812067,1241182449,115,L13,2024-06-01
03755646417,+919868000257,762,L16,2023-09-05
08877190659,+917581814124,382,L12,2023-11-10
+919912419049,+910524278680,496,L16,2022-12-16
+917581814124,01657262849,591,L12,2025-12-05
+912499471746,+911467866912,309,L13,2023-08-15
9740344713,1232812067,736,L14,2022-06-11
1820377889,1232812067,297,L12,2025-08-15
09808932460,03755646417,42,L15,2024-03-24
03755646417,1047095214,268,L12,2023-01-17
03755646417,08536153051,420,L16,2024-05-25
6631931491,1820377889,342,L16,2023-09-11
+919912419049,8895798687,161,L16,2024-07-20
05137098593,03755646417,879,L15,2024-12-01
07451712368,9740344713,840,L14,2025-03-25
08877190659,02316658760,681,L13,2024-12-03
00576627028,07752047116,575,L13,2025-04-26
01657262849,2327193745,667,L15,2022-06-11
09361832421,+918053100330,240,L16,2024-02-17
03634957885,+917581814124,745,L15,2025-08-07
9121655852,+919912419049,705,L12,2022-06-15
0927557192,+919912419049,893,L16,2025-11-18
+912172715518,08877190659,582,L16,2023-05-08
9740344713,06038597703,91,L13,2025-02-19
2617964053,03755646417,394,L13,2022-12-14
02316658760,03755646417,287,L14,2024-05-12
03755646417,+911161528098,581,L15,2025-08-14
1241182449,03634957885,527,L16,2024-11-28
00139904902,08877190659,834,L12,2025-12-26
03755646417,+911382675869,478,L15,2023-04-20
1047095214,08557444313,888,L16,2024-09-29
03755646417,0147679764,824,L16,2023-09-02
00139904902,03755646417,715,L16,2022-10-17
+915348740164,+919912419049,300,L15,2022-12-11
+919912419049,7809134316,758,L13,2025-08-31
+912499471746,4958887947,465,L14,2023-06-23
6120183667,03755646417,147,L13,2023-02-28
01604817549,01902294131,382,L15,2024-07-20
06038597703,01657262849,658,L12,2025-05-01
05137098593,08557444313,595,L12,2025-07-09
03755646417,9016272046,796,L16,2022-07-30
03755646417,04688623924,52,L12,2024-04-01
+919912419049,05512567468,864,L12,2025-11-21
9740344713,08536153051,825,L14,2024-03-15
00139904902,00084271094,81,L13,2023-02-20
+910524278680,08877190659,844,L12,2022-12-23
3183933529,03634957885,837,L12,2022-06-03
03755646417,2327193745,196,L14,2023-07-18
7769453147,09361832421,426,L15,2025-02-01
00139904902,00084271094,31,L16,2023-10-16
+919912419049,08527722170,802,L12,2023-07-30
03755646417,+911775891783,830,L14,2025-11-29
03755646417,+915348740164,62,L16,2023-04-22
+919912419049,05137098593,5,L16,2023-11-11
03755646417,01473210469,715,L14,2025-06-10
+919912419049,03950240268,184,L14,2024-02-14
3552312432,09361832421,186,L16,2022-01-04
03755646417,+911280598262,871,L14,2022-03-10
1241182449,08557444313,112,L14,2022-06-01
03755646417,+917154516808,754,L16,2022-06-03
+919912419049,+911280598262,401,L15,2024-12-06
08261375060,03634957885,749,L12,2022-05-18
03259532787,+919912419049,312,L14,2024-06-26
07752047116,+917581814124,522,L12,2024-03-23
0147679764,01657262849,505,L15,2025-05-01
03755646417,5220472779,605,L14,2025-02-03
+919912419049,06156545271,317,L14,2025-12-30
