CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
+914505331586,+915454948083,123,L16,2024-04-07
08261375060,1241182449,895,L15,2025-01-16
+912870831727,1232812067,720,L12,2024-09-19
+915348740164,6120183667,823,L13,2023-05-06
00139904902,1241182449,422,L13,2022-07-10
+915348740164,+911280598262,651,L14,2025-11-02
0147679764,9016272046,457,L16,2023-12-09
1241182449,08261375060,410,L12,2023-07-17
04688623924,+915348740164,378,L12,2022-09-27
+912870831727,1746120047,379,L16,2024-12-23
+914345581223,05562588153,885,L15,2025-10-17
1241182449,05137098593,470,L14,2024-01-25
+919912419049,+911280598262,848,L14,2024-08-08
6120183667,+913662994680,51,L14,2022-03-18
7298259526,+913662994680,245,L13,2025-01-05
+911280598262,2546291486,217,L13,2025-04-15
1241182449,5220472779,153,L16,2022-09-24
1241182449,04688623924,248,L14,2025-04-20
1241182449,01823374989,134,L16,2024-05-12
+913662994680,+911280598262,464,L16,2024-01-12
+911280598262,08261375060,100,L12,2024-06-03
01604817549,+916562729806,498,L12,2023-04-05
+915348740164,07752047116,785,L14,2023-09-25
+911280598262,05271774490,36,L16,2022-07-07
1820377889,+910524278680,88,L15,2023-07-12
+910524278680,08247710932,618,L12,2022-04-23
9740344713,04369957773,514,L13,2024-05-31
9367632016,05137098593,240,L16,2024-10-21
+913662994680,1241182449,337,L16,2022-12-18
+914505331586,5220472779,768,L13,2023-11-27
08501429401,+913678377701,182,L13,2025-05-18
06889373467,+911280598262,457,L14,2025-07-17
+914505331586,5220472779,880,L16,2022-07-04
6120183667,+915348740164,729,L15,2024-06-15
9367632016,+913690034324,91,L16,2023-09-27
08536153051,08501429401,794,L16,2025-01-10
+915348740164,08742967175,789,L13,2025-06-19
0847007661,+916562729806,190,L16,2025-11-19
04688623924,+917743487347,261,L15,2022-04-17
+915348740164,+912970213556,488,L13,2025-11-26
1241182449,2327193745,158,L16,2025-01-28
05137098593,5148465648,300,L14,2023-05-02
+911280598262,08261375060,516,L16,2025-05-07
1241182449,01604817549,252,L14,2022-10-22
1241182449,5220472779,49,L15,2025-07-25
+910524278680,+918053100330,47,L14,2023-10-09
+915348740164,6120183667,297,L12,2024-01-02
+914505331586,9856984789,847,L16,2023-01-05
09361832421,08501429401,340,L14,2025-09-15
05512567468,+910524278680,895,L16,2023-12-24
1829922995,+914345581223,627,L15,2025-10-20
+915348740164,+911280598262,802,L14,2025-08-14
+917996507527,5148465648,758,L15,2023-01-17
+918053100330,8895798687,80,L13,2024-07-14
5396218518,+911280598262,412,L16,2024-09-07
04479627570,+910524278680,132,L13,2024-11-27
01778528922,+916562729806,679,L16,2025-07-02
+910524278680,6120183667,595,L13,2023-06-27
02316658760,5220472779,331,L15,2023-12-09
+912870831727,+917154516808,580,L14,2022-08-06
05512567468,+910524278680,511,L15,2025-05-08
1232812067,1241182449,115,L13,2024-06-01
04369957773,04701687339,408,L14,2024-02-04
+919912419049,+910524278680,496,L16,2022-12-16
+917743487347,5165604945,605,L13,2023-05-06
+910524278680,07652775841,236,L13,2025-07-30
+910524278680,00576627028,739,L12,2024-08-25
