CALLER,RECEIVER,DURATION_SEC,TOWER_ID,DATE
07451712368,+913690034324,526,L14,2025-12-15
00576627028,06232858842,488,L15,2023-05-15
4422583132,01604817549,845,L14,2022-01-06
2617964053,+919912419049,799,L12,2024-04-21
05562588153,+913200379176,609,L12,2023-11-11
1047095214,01473210469,351,L15,2025-06-30
4958887947,1998679807,449,L12,2022-07-21
03755646417,06156545271,396,L13,2025-06-23
07451712368,3183933529,242,L14,2024-08-02
0586518506,2617964053,593,L14,2023-08-29
+914345581223,05562588153,885,L15,2025-10-17
05562588153,04688623924,379,L15,2022-07-04
1241182449,05137098593,470,L14,2024-01-25
+914228421020,+917581814124,385,L13,2022-08-10
1047095214,+919832731585,579,L16,2023-11-03
7298259526,+913662994680,245,L13,2025-01-05
08261375060,5165604945,291,L14,2022-03-09
+914228421020,+911382675869,342,L12,2025-10-04
01473210469,07115921249,365,L16,2022-08-01
01604817549,+916562729806,498,L12,2023-04-05
02545991022,06232858842,457,L14,2024-04-28
2327193745,01604817549,358,L12,2024-05-30
9367632016,05137098593,240,L16,2024-10-21
05137098593,+918053100330,799,L14,2023-12-17
01183673657,07451712368,68,L12,2024-07-11
05137098593,06156545271,377,L14,2024-02-03
+918053100330,4958887947,163,L14,2022-06-08
+919270653794,07451712368,433,L13,2022-11-28
1047095214,01604817549,855,L12,2024-06-14
7298259526,+917154516808,33,L12,2023-10-15
05137098593,5148465648,300,L14,2023-05-02
1241182449,01604817549,252,L14,2022-10-22
06238692221,5165604945,251,L15,2025-03-14
1829922995,1746120047,810,L16,2024-11-05
02456506098,06232858842,191,L12,2022-10-04
01604817549,9121655852,561,L14,2024-08-27
5654310278,01604817549,825,L15,2022-06-19
4958887947,07752047116,815,L12,2022-04-28
1829922995,+914345581223,627,L15,2025-10-20
+917154516808,08414384249,38,L13,2025-05-24
0147679764,08414384249,385,L12,2024-06-28
2617964053,05137098593,412,L14,2023-10-06
01604817549,5964016582,125,L14,2023-06-21
04688623924,01604817549,129,L13,2023-02-16
6631931491,07451712368,374,L16,2025-02-08
07351585064,+913200379176,329,L12,2025-08-08
08018242253,01604817549,295,L14,2022-06-11
5165604945,2322602563,661,L16,2022-12-12
